operation_type|scheduled_start_time|actual_start_time|execution_duration_MILLISECONDS|result_code|original_start_time
LdbcQuery2|1540416495364|1540422748007|104378|20|5469414
LdbcQuery8|1540416495561|1540422852386|244588|20|5666510
LdbcQuery8|1540416495808|1540423096974|243508|20|5912880
LdbcQuery8|1540416496054|1540423340483|241243|20|6159250
LdbcQuery8|1540416496300|1540423581727|240179|20|6405620
LdbcQuery12|1540416496399|1540423821907|146766|2|6504168
LdbcQuery11|1540416496399|1540423968673|17672|7|6504168
LdbcQuery8|1540416496547|1540423986346|243769|20|6651990
LdbcQuery8|1540416496793|1540424230116|243791|20|6898360
LdbcQuery8|1540416497039|1540424473908|242965|20|7144730
LdbcQuery2|1540416497187|1540424716873|131025|20|7292552
LdbcQuery8|1540416497286|1540424847899|248681|20|7391100
LdbcQuery11|1540416497483|1540425096580|17402|1|7588196
LdbcQuery8|1540416497532|1540425113983|243176|20|7637470
LdbcQuery5|1540416497581|1540425357159|288689|20|7686744
LdbcQuery8|1540416497778|1540425645849|241099|20|7883840
LdbcQuery8|1540416498025|1540425886949|241297|20|8130210
LdbcQuery8|1540416498271|1540426128246|244563|20|8376580
LdbcQuery8|1540416498518|1540426372810|241616|20|8622950
LdbcQuery11|1540416498567|1540426614426|18498|3|8672224
LdbcQuery12|1540416498567|1540426632925|146936|0|8672224
LdbcQuery8|1540416498764|1540426779862|249468|20|8869320
LdbcQuery2|1540416499010|1540427029331|136884|20|9115690
LdbcQuery8|1540416499010|1540427166215|242315|20|9115690
LdbcQuery8|1540416499257|1540427408530|244504|20|9362060
LdbcQuery8|1540416499503|1540427653035|241038|20|9608430
LdbcQuery11|1540416499651|1540427894074|17097|10|9756252
LdbcQuery8|1540416499749|1540427911171|241521|20|9854800
LdbcQuery8|1540416499996|1540428152692|234617|20|10101170
LdbcQuery8|1540416500242|1540428387310|242811|20|10347540
LdbcQuery8|1540416500489|1540428630121|243158|20|10593910
LdbcQuery11|1540416500735|1540428873280|18476|0|10840280
LdbcQuery8|1540416500735|1540428891757|245633|20|10840280
LdbcQuery12|1540416500735|1540429137390|151769|1|10840280
LdbcQuery2|1540416500833|1540429289160|129371|20|10938828
LdbcQuery8|1540416500981|1540429418531|242699|20|11086650
LdbcQuery8|1540416501228|1540429661231|239687|20|11333020
LdbcQuery5|1540416501425|1540429900918|283612|20|11530116
LdbcQuery8|1540416501474|1540430184530|241074|20|11579390
LdbcQuery8|1540416501720|1540430425605|240311|20|11825760
LdbcQuery11|1540416501819|1540430665917|17705|2|11924308
LdbcQuery8|1540416501967|1540430683622|243587|20|12072130
LdbcQuery8|1540416502213|1540430927210|242432|20|12318500
LdbcQuery8|1540416502460|1540431169643|241814|20|12564870
LdbcQuery2|1540416502657|1540431411457|137008|20|12761966
LdbcQuery8|1540416502706|1540431548466|239798|20|12811240
LdbcQuery12|1540416502903|1540431788264|146790|1|13008336
LdbcQuery11|1540416502903|1540431935055|17671|1|13008336
LdbcQuery8|1540416502952|1540431952726|243161|20|13057610
LdbcQuery8|1540416503199|1540432195888|243912|20|13303980
LdbcQuery8|1540416503445|1540432439800|241138|20|13550350
LdbcQuery8|1540416503691|1540432680939|245669|20|13796720
LdbcQuery8|1540416503938|1540432926609|241419|20|14043090
LdbcQuery11|1540416503987|1540433168029|18228|2|14092364
LdbcQuery8|1540416504184|1540433186257|238179|20|14289460
LdbcQuery8|1540416504430|1540433424437|247824|20|14535830
LdbcQuery2|1540416504480|1540433672261|116607|20|14585104
LdbcQuery8|1540416504677|1540433788869|236041|20|14782200
LdbcQuery8|1540416504923|1540434024911|242294|20|15028570
LdbcQuery12|1540416505071|1540434267206|147604|0|15176392
LdbcQuery11|1540416505071|1540434414811|18843|10|15176392
LdbcQuery8|1540416505170|1540434433654|241930|20|15274940
LdbcQuery5|1540416505268|1540434675585|283163|20|15373488
LdbcQuery8|1540416505416|1540434958748|242443|20|15521310
LdbcQuery8|1540416505662|1540435201192|242830|20|15767680
LdbcQuery8|1540416505909|1540435444023|241011|20|16014050
LdbcQuery11|1540416506155|1540435685035|18224|4|16260420
LdbcQuery8|1540416506155|1540435703260|242535|20|16260420
