operation_type|scheduled_start_time|actual_start_time|execution_duration_MILLISECONDS|result_code|original_start_time
LdbcQuery2|1539239208634|1539240166446|505|20|407
LdbcQuery8|1539239208634|1539240166951|114|20|410
LdbcQuery8|1539239208634|1539240167066|73|20|415
LdbcQuery1|1539239208634|1539240167139|7526|20|416
LdbcQuery7|1539239208634|1539240174666|1701|0|418
LdbcQuery11|1539239208634|1539240176367|72|10|418
LdbcQuery8|1539239208634|1539240176440|75|20|420
LdbcQuery8|1539239208634|1539240176515|70|20|425
LdbcQuery8|1539239208634|1539240176586|70|20|430
LdbcQuery4|1539239208634|1539240176656|227696|10|432
LdbcQuery6|1539239208634|1539240404352|3246|10|434
LdbcQuery8|1539239208634|1539240407599|68|20|435
LdbcQuery11|1539239208634|1539240407668|76|10|440
LdbcQuery10|1539239208634|1539240407744|50954|10|440
LdbcQuery12|1539239208634|1539240458699|918|1|440
LdbcQuery8|1539239208634|1539240459617|79|20|440
LdbcQuery1|1539239208634|1539240459697|7451|20|442
LdbcQuery2|1539239208634|1539240467149|562|20|444
LdbcQuery8|1539239208634|1539240467711|75|20|445
LdbcQuery8|1539239208634|1539240467786|76|20|450
LdbcQuery8|1539239208634|1539240467863|73|20|455
LdbcQuery7|1539239208634|1539240467937|1700|0|456
LdbcQuery8|1539239208634|1539240469637|75|20|460
LdbcQuery11|1539239208634|1539240469712|74|10|462
LdbcQuery8|1539239208634|1539240469786|76|20|465
LdbcQuery4|1539239208634|1539240469863|138373|4|468
LdbcQuery5|1539239208634|1539240608236|6383|20|468
LdbcQuery1|1539239208634|1539240614620|7445|20|468
LdbcQuery8|1539239208634|1539240622066|101|20|470
LdbcQuery8|1539239208634|1539240622167|72|20|475
LdbcQuery10|1539239208634|1539240622240|44306|10|480
LdbcQuery8|1539239208634|1539240666546|101|20|480
LdbcQuery2|1539239208634|1539240666647|532|20|481
LdbcQuery12|1539239208634|1539240667180|893|1|484
LdbcQuery11|1539239208634|1539240668074|77|7|484
LdbcQuery8|1539239208634|1539240668151|76|20|485
LdbcQuery8|1539239208634|1539240668227|69|20|490
LdbcQuery3|1539239208634|1539240668297|1268|5|492
LdbcQuery7|1539239208634|1539240669565|1704|0|494
LdbcQuery1|1539239208634|1539240671270|7400|20|494
LdbcQuery8|1539239208634|1539240678670|77|20|495
LdbcQuery8|1539239208634|1539240678747|68|20|500
LdbcQuery4|1539239208634|1539240678816|35445|2|504
LdbcQuery8|1539239208634|1539240714261|70|20|505
LdbcQuery11|1539239208634|1539240714332|23|0|506
LdbcQuery8|1539239208634|1539240714355|72|20|510
LdbcQuery8|1539239208634|1539240714428|69|20|515
LdbcQuery2|1539239208634|1539240714497|459|20|518
LdbcQuery10|1539239208634|1539240714957|46486|10|520
LdbcQuery1|1539239208634|1539240761443|7390|20|520
LdbcQuery8|1539239208634|1539240768834|69|20|520
LdbcQuery8|1539239208634|1539240768904|67|20|525
LdbcQuery9|1539239208634|1539240768972|15973|20|527
LdbcQuery11|1539239208634|1539240784945|24|0|528
LdbcQuery12|1539239208634|1539240784970|932|0|528
LdbcQuery8|1539239208634|1539240785902|114|20|530
LdbcQuery7|1539239208634|1539240786017|3220|20|532
LdbcQuery8|1539239208634|1539240789238|67|20|535
LdbcQuery4|1539239208634|1539240789306|1122626|10|540
LdbcQuery8|1539239208634|1539241911933|69|20|540
LdbcQuery8|1539239208634|1539241912003|68|20|545
LdbcQuery5|1539239208634|1539241912071|29|0|546
LdbcQuery1|1539239208634|1539241912101|7417|20|546
LdbcQuery8|1539239208634|1539241919518|68|20|550
LdbcQuery11|1539239208634|1539241919587|75|5|550
LdbcQuery2|1539239208634|1539241919663|567|20|555
LdbcQuery8|1539239208634|1539241920230|67|20|555
LdbcQuery10|1539239208634|1539241920297|39799|10|560
LdbcQuery8|1539239208634|1539241960098|67|20|560
LdbcQuery8|1539239208634|1539241960165|69|20|565
LdbcQuery7|1539239208634|1539241960235|1701|0|570
LdbcQuery8|1539239208634|1539241961937|70|20|570
LdbcQuery12|1539239208634|1539241962007|938|2|572
LdbcQuery1|1539239208634|1539241962946|7277|20|572
LdbcQuery11|1539239208634|1539241970224|73|10|572
LdbcQuery8|1539239208634|1539241970297|71|20|575
LdbcQuery4|1539239208634|1539241970368|356754|8|576
LdbcQuery8|1539239208634|1539242327123|66|20|580
LdbcQuery8|1539239208634|1539242327189|63|20|585
LdbcQuery8|1539239208634|1539242327253|64|20|590
LdbcQuery2|1539239208634|1539242327317|379|20|592
LdbcQuery11|1539239208634|1539242327697|70|2|594
LdbcQuery8|1539239208634|1539242327767|67|20|595
LdbcQuery1|1539239208634|1539242327834|7289|20|598
LdbcQuery10|1539239208634|1539242335124|39479|10|600
LdbcQuery8|1539239208634|1539242374604|68|20|600
LdbcQuery8|1539239208634|1539242374673|67|20|605
LdbcQuery7|1539239208634|1539242374740|1705|8|608
LdbcQuery8|1539239208634|1539242376446|64|20|610
LdbcQuery4|1539239208634|1539242376511|527097|2|612
LdbcQuery3|1539239208634|1539242903608|1202|0|615
LdbcQuery8|1539239208634|1539242904810|68|20|615
LdbcQuery12|1539239208634|1539242904879|1014|0|616
LdbcQuery11|1539239208634|1539242905893|74|10|616
LdbcQuery8|1539239208634|1539242905968|67|20|620
LdbcQuery1|1539239208634|1539242906035|7452|20|624
LdbcQuery5|1539239208634|1539242913488|4371|20|624
LdbcQuery8|1539239208634|1539242917859|65|20|625
LdbcQuery2|1539239208634|1539242917925|536|20|629
LdbcQuery8|1539239208634|1539242918461|68|20|630
LdbcQuery8|1539239208634|1539242918530|64|20|635
LdbcQuery11|1539239208634|1539242918594|73|6|638
LdbcQuery10|1539239208634|1539242918667|57410|10|640
LdbcQuery8|1539239208634|1539242976078|70|20|640
LdbcQuery8|1539239208634|1539242976148|69|20|645
LdbcQuery7|1539239208634|1539242976218|1705|6|646
LdbcQuery4|1539239208634|1539242977923|247229|4|648
LdbcQuery1|1539239208634|1539243225153|7473|20|650
LdbcQuery8|1539239208634|1539243232626|64|20|650
LdbcQuery8|1539239208634|1539243232691|64|20|655
LdbcQuery11|1539239208634|1539243232756|73|10|660
LdbcQuery12|1539239208634|1539243232829|938|0|660
LdbcQuery8|1539239208634|1539243233767|63|20|660
LdbcQuery8|1539239208634|1539243233831|62|20|665
LdbcQuery2|1539239208634|1539243233894|517|20|666
LdbcQuery8|1539239208634|1539243234411|62|20|670
LdbcQuery8|1539239208634|1539243234474|79|20|675
LdbcQuery1|1539239208634|1539243234554|7536|20|676
LdbcQuery10|1539239208634|1539243242090|44183|10|680
LdbcQuery8|1539239208634|1539243286273|68|20|680
LdbcQuery11|1539239208634|1539243286342|74|7|682
LdbcQuery7|1539239208634|1539243286417|1766|5|684
LdbcQuery4|1539239208634|1539243288184|70100|1|684
LdbcQuery8|1539239208634|1539243358284|65|20|685
LdbcQuery8|1539239208634|1539243358350|63|20|690
LdbcQuery8|1539239208634|1539243358413|61|20|695
LdbcQuery8|1539239208634|1539243358475|66|20|700
LdbcQuery5|1539239208634|1539243358541|3794|20|702
LdbcQuery1|1539239208634|1539243362335|7482|20|702
LdbcQuery2|1539239208634|1539243369818|526|20|703
LdbcQuery12|1539239208634|1539243370344|831|0|704
LdbcQuery11|1539239208634|1539243371176|47|3|704
LdbcQuery8|1539239208634|1539243371223|64|20|705
LdbcQuery8|1539239208634|1539243371288|63|20|710
LdbcQuery8|1539239208634|1539243371352|62|20|715
LdbcQuery4|1539239208634|1539243371415|830587|10|720
LdbcQuery10|1539239208634|1539244202002|56278|10|720
LdbcQuery8|1539239208634|1539244258280|86166|20|720
LdbcQuery7|1539239208634|1539244344447|1737|2|722
LdbcQuery8|1539239208634|1539244346184|65|20|725
LdbcQuery11|1539239208634|1539244346250|69|0|726
LdbcQuery1|1539239208634|1539244346320|7679|20|728
LdbcQuery8|1539239208634|1539244353999|66|20|730
LdbcQuery8|1539239208634|1539244354066|66|20|735
LdbcQuery3|1539239208634|1539244354132|1292|7|738
LdbcQuery2|1539239208634|1539244355425|499|20|740
LdbcQuery8|1539239208634|1539244355925|61|20|740
LdbcQuery8|1539239208635|1539244355987|63|20|745
LdbcQuery11|1539239208635|1539244356050|74|10|748
LdbcQuery12|1539239208635|1539244356125|955|0|748
LdbcQuery8|1539239208635|1539244357081|63|20|750
LdbcQuery1|1539239208635|1539244357144|7329|20|754
LdbcQuery8|1539239208635|1539244364474|65|20|755
LdbcQuery4|1539239208635|1539244364540|145107|10|756
LdbcQuery10|1539239208635|1539244509647|56006|10|760
LdbcQuery7|1539239208635|1539244565653|1784|20|760
LdbcQuery8|1539239208635|1539244567438|62|20|760
LdbcQuery8|1539239208635|1539244567500|62|20|765
LdbcQuery11|1539239208635|1539244567563|68|2|770
LdbcQuery8|1539239208635|1539244567631|62|20|770
LdbcQuery8|1539239208635|1539244567694|63|20|775
LdbcQuery2|1539239208635|1539244567758|782|20|777
LdbcQuery1|1539239208635|1539244568541|7068|20|780
LdbcQuery5|1539239208635|1539244575609|4329|20|780
LdbcQuery8|1539239208635|1539244579939|62|20|780
LdbcQuery8|1539239208635|1539244580001|61|20|785
LdbcQuery8|1539239208635|1539244580063|61|20|790
LdbcQuery4|1539239208635|1539244580124|191564|1|792
LdbcQuery11|1539239208635|1539244771689|24|0|792
LdbcQuery12|1539239208635|1539244771713|968|2|792
LdbcQuery8|1539239208635|1539244772681|64|20|795
LdbcQuery7|1539239208635|1539244772746|1709|3|798
LdbcQuery10|1539239208635|1539244774456|45711|10|800
LdbcQuery8|1539239208635|1539244820167|64|20|800
LdbcQuery8|1539239208635|1539244820231|62|20|805
LdbcQuery1|1539239208635|1539244820294|7431|20|806
LdbcQuery8|1539239208635|1539244827726|63|20|810
LdbcQuery2|1539239208635|1539244827790|415|20|814
LdbcQuery11|1539239208635|1539244828205|69|2|814
LdbcQuery8|1539239208635|1539244828275|61|20|815
LdbcQuery8|1539239208635|1539244828337|60|20|820
LdbcQuery8|1539239208635|1539244828397|61|20|825
LdbcQuery4|1539239208635|1539244828458|540120|10|828
LdbcQuery8|1539239208635|1539245368579|62|20|830
LdbcQuery1|1539239208635|1539245368642|7467|20|832
LdbcQuery8|1539239208635|1539245376110|63|20|835
LdbcQuery7|1539239208635|1539245376174|1717|19|836
LdbcQuery12|1539239208635|1539245377891|875|0|836
LdbcQuery11|1539239208635|1539245378767|75|6|836
LdbcQuery10|1539239208635|1539245378842|54365|10|840
LdbcQuery8|1539239208635|1539245433208|65|20|840
LdbcQuery8|1539239208635|1539245433274|61|20|845
LdbcQuery8|1539239208635|1539245433336|63|20|850
LdbcQuery2|1539239208635|1539245433399|511|20|851
LdbcQuery8|1539239208635|1539245433910|61|20|855
LdbcQuery1|1539239208635|1539245433971|7632|20|858
LdbcQuery5|1539239208635|1539245441604|37|0|858
LdbcQuery11|1539239208635|1539245441641|69|1|858
LdbcQuery8|1539239208635|1539245441711|65|20|860
LdbcQuery3|1539239208635|1539245441776|1291|5|861
LdbcQuery4|1539239208635|1539245443067|57296|2|864
LdbcQuery8|1539239208635|1539245500364|63|20|865
LdbcQuery6|1539239208635|1539245500428|3101|10|868
LdbcQuery8|1539239208635|1539245503530|61|20|870
LdbcQuery7|1539239208635|1539245503591|1778|20|874
LdbcQuery8|1539239208635|1539245505370|60|20|875
LdbcQuery10|1539239208635|1539245505431|55272|10|880
LdbcQuery12|1539239208635|1539245560703|961|1|880
LdbcQuery11|1539239208635|1539245561665|68|0|880
LdbcQuery8|1539239208635|1539245561734|64|20|880
LdbcQuery1|1539239208635|1539245561798|7360|20|884
LdbcQuery8|1539239208635|1539245569158|63|20|885
LdbcQuery2|1539239208635|1539245569221|517|20|888
LdbcQuery8|1539239208635|1539245569739|62|20|890
LdbcQuery8|1539239208635|1539245569802|63|20|895
LdbcQuery4|1539239208635|1539245569865|354676|0|900
LdbcQuery8|1539239208635|1539245924542|62|20|900
LdbcQuery11|1539239208635|1539245924605|71|1|902
LdbcQuery8|1539239208635|1539245924676|60|20|905
LdbcQuery1|1539239208635|1539245924737|7387|20|910
LdbcQuery8|1539239208635|1539245932125|62|20|910
LdbcQuery7|1539239208635|1539245932187|1713|3|912
LdbcQuery8|1539239208635|1539245933900|64|20|915
LdbcQuery10|1539239208635|1539245933964|49322|10|920
LdbcQuery8|1539239208635|1539245983287|66|20|920
LdbcQuery12|1539239208635|1539245983354|920|0|924
LdbcQuery11|1539239208635|1539245984274|71|7|924
LdbcQuery8|1539239208635|1539245984346|62|20|925
LdbcQuery2|1539239208635|1539245984409|821|20|925
LdbcQuery8|1539239208635|1539245985230|63|20|930
LdbcQuery8|1539239208635|1539245985293|63|20|935
LdbcQuery1|1539239208635|1539245985357|7292|20|936
LdbcQuery4|1539239208635|1539245992649|41167|10|936
LdbcQuery5|1539239208635|1539246033816|5695|20|936
LdbcQuery8|1539239208635|1539246039511|63|20|940
LdbcQuery8|1539239208635|1539246039575|62|20|945
LdbcQuery11|1539239208635|1539246039638|73|10|946
LdbcQuery7|1539239208635|1539246039711|1751|1|950
LdbcQuery8|1539239208635|1539246041463|63|20|950
LdbcQuery8|1539239208635|1539246041526|63|20|955
LdbcQuery10|1539239208635|1539246041590|54019|10|960
LdbcQuery8|1539239208635|1539246095609|63|20|960
LdbcQuery2|1539239208635|1539246095673|541|20|962
LdbcQuery1|1539239208635|1539246096214|7275|18|962
LdbcQuery8|1539239208635|1539246103490|63|20|965
LdbcQuery11|1539239208635|1539246103554|70|1|968
LdbcQuery12|1539239208635|1539246103624|863|2|968
LdbcQuery8|1539239208635|1539246104487|63|20|970
LdbcQuery4|1539239208635|1539246104551|767979|10|972
LdbcQuery8|1539239208635|1539246872530|64|20|975
LdbcQuery8|1539239208635|1539246872594|61|20|980
LdbcQuery3|1539239208635|1539246872655|1238|1|984
LdbcQuery8|1539239208635|1539246873894|61|20|985
LdbcQuery7|1539239208635|1539246873955|1742|2|988
LdbcQuery1|1539239208635|1539246875698|7448|20|988
LdbcQuery8|1539239208635|1539246883146|64|20|990
LdbcQuery11|1539239208635|1539246883211|71|10|990
LdbcQuery8|1539239208635|1539246883283|64|20|995
LdbcQuery2|1539239208635|1539246883347|548|20|999
LdbcQuery10|1539239208635|1539246883896|53071|10|1000
LdbcQuery8|1539239208635|1539246936968|62|20|1000
LdbcQuery8|1539239208635|1539246937030|61|20|1005
LdbcQuery4|1539239208635|1539246937091|186420|2|1008
LdbcQuery8|1539239208635|1539247123512|63|20|1010
LdbcQuery12|1539239208635|1539247123576|1007|0|1012
LdbcQuery11|1539239208635|1539247124583|72|10|1012
LdbcQuery1|1539239208635|1539247124656|7310|20|1014
LdbcQuery5|1539239208635|1539247131966|4012|20|1014
LdbcQuery8|1539239208635|1539247135978|62|20|1015
LdbcQuery8|1539239208635|1539247136041|63|20|1020
LdbcQuery8|1539239208635|1539247136105|61|20|1025
LdbcQuery7|1539239208635|1539247136167|1698|0|1026
LdbcQuery8|1539239208635|1539247137866|63|20|1030
LdbcQuery11|1539239208635|1539247137929|72|9|1034
LdbcQuery8|1539239208635|1539247138002|61|20|1035
LdbcQuery2|1539239208635|1539247138063|548|20|1036
LdbcQuery10|1539239208635|1539247138612|41158|10|1040
LdbcQuery1|1539239208635|1539247179771|7141|16|1040
LdbcQuery8|1539239208635|1539247186913|62|20|1040
LdbcQuery4|1539239208635|1539247186976|51907|2|1044
LdbcQuery8|1539239208635|1539247238883|62|20|1045
LdbcQuery8|1539239208635|1539247238946|62|20|1050
LdbcQuery9|1539239208635|1539247239009|12751|20|1054
LdbcQuery8|1539239208635|1539247251761|61|20|1055
LdbcQuery11|1539239208635|1539247251823|55|2|1056
LdbcQuery12|1539239208635|1539247251878|842|0|1056
LdbcQuery8|1539239208635|1539247252721|64|20|1060
LdbcQuery7|1539239208635|1539247252785|1806|20|1064
LdbcQuery8|1539239208635|1539247254591|64|20|1065
LdbcQuery1|1539239208635|1539247254655|7633|20|1066
LdbcQuery8|1539239208635|1539247262289|63|20|1070
LdbcQuery2|1539239208635|1539247262353|484|20|1073
LdbcQuery8|1539239208635|1539247262837|62|20|1075
LdbcQuery11|1539239208635|1539247262899|67|2|1078
LdbcQuery10|1539239208635|1539247262967|49198|10|1080
LdbcQuery4|1539239208635|1539247312165|165017|10|1080
LdbcQuery8|1539239208635|1539247477182|61|20|1080
LdbcQuery8|1539239208635|1539247477244|59|20|1085
LdbcQuery8|1539239208635|1539247477304|61|20|1090
LdbcQuery1|1539239208635|1539247477365|7272|20|1092
LdbcQuery5|1539239208635|1539247484638|2994|20|1092
LdbcQuery8|1539239208635|1539247487633|63|20|1095
LdbcQuery11|1539239208635|1539247487696|71|8|1100
LdbcQuery12|1539239208635|1539247487768|795|0|1100
LdbcQuery8|1539239208635|1539247488564|64|20|1100
LdbcQuery7|1539239208635|1539247488628|1748|1|1102
LdbcQuery8|1539239208635|1539247490376|61|20|1105
LdbcQuery3|1539239208635|1539247490438|1205|3|1107
LdbcQuery2|1539239208635|1539247491643|446|20|1110
LdbcQuery8|1539239208635|1539247492089|62|20|1110
LdbcQuery8|1539239208635|1539247492152|62|20|1115
LdbcQuery4|1539239208635|1539247492214|184220|10|1116
LdbcQuery1|1539239208635|1539247676435|7199|20|1118
LdbcQuery10|1539239208635|1539247683634|52109|10|1120
LdbcQuery8|1539239208635|1539247735743|60|20|1120
LdbcQuery11|1539239208635|1539247735804|71|9|1122
LdbcQuery8|1539239208635|1539247735876|62|20|1125
LdbcQuery8|1539239208635|1539247735938|59|20|1130
LdbcQuery8|1539239208635|1539247735998|63|20|1135
LdbcQuery7|1539239208635|1539247736061|1700|0|1140
LdbcQuery8|1539239208635|1539247737762|61|20|1140
LdbcQuery12|1539239208635|1539247737823|867|0|1144
LdbcQuery11|1539239208635|1539247738691|68|2|1144
LdbcQuery1|1539239208635|1539247738760|7117|6|1144
LdbcQuery8|1539239208635|1539247745878|64|20|1145
LdbcQuery2|1539239208635|1539247745942|465|20|1147
LdbcQuery8|1539239208635|1539247746408|60|20|1150
LdbcQuery4|1539239208635|1539247746469|125202|1|1152
LdbcQuery8|1539239208635|1539247871671|65|20|1155
LdbcQuery10|1539239208635|1539247871737|51252|10|1160
LdbcQuery8|1539239208635|1539247922989|62|20|1160
LdbcQuery8|1539239208635|1539247923051|65|20|1165
LdbcQuery11|1539239208635|1539247923117|71|4|1166
LdbcQuery5|1539239208635|1539247923188|4472|20|1170
LdbcQuery1|1539239208635|1539247927661|7479|20|1170
LdbcQuery8|1539239208635|1539247935141|60|20|1170
LdbcQuery8|1539239208635|1539247935202|60|20|1175
LdbcQuery7|1539239208635|1539247935262|1760|1|1178
LdbcQuery8|1539239208635|1539247937022|62|20|1180
LdbcQuery2|1539239208635|1539247937085|576|20|1184
LdbcQuery8|1539239208635|1539247937661|63|20|1185
LdbcQuery4|1539239208635|1539247937725|1604269|10|1188
LdbcQuery12|1539239208635|1539249541995|859|0|1188
LdbcQuery11|1539239208635|1539249542854|70|4|1188
LdbcQuery8|1539239208635|1539249542925|59|20|1190
LdbcQuery8|1539239208635|1539249542985|60|20|1195
LdbcQuery1|1539239208635|1539249543045|7408|20|1196
LdbcQuery10|1539239208635|1539249550454|52609|10|1200
LdbcQuery8|1539239208635|1539249603063|62|20|1200
LdbcQuery8|1539239208635|1539249603125|61|20|1205
LdbcQuery11|1539239208635|1539249603187|72|10|1210
LdbcQuery8|1539239208635|1539249603260|60|20|1210
LdbcQuery8|1539239208635|1539249603320|59|20|1215
LdbcQuery7|1539239208635|1539249603380|1738|2|1216
LdbcQuery8|1539239208635|1539249605118|101|20|1220
LdbcQuery2|1539239208635|1539249605219|450|20|1221
LdbcQuery1|1539239208635|1539249605670|7330|20|1222
LdbcQuery4|1539239208635|1539249613000|169448|10|1224
LdbcQuery8|1539239208635|1539249782449|90|20|1225
LdbcQuery3|1539239208635|1539249782539|1162|0|1230
LdbcQuery8|1539239208635|1539249783701|90|20|1230
LdbcQuery12|1539239208635|1539249783792|893|0|1232
LdbcQuery11|1539239208635|1539249784686|23|0|1232
LdbcQuery8|1539239208635|1539249784709|96|20|1235
LdbcQuery10|1539239208635|1539249784805|59190|10|1240
LdbcQuery8|1539239208635|1539249843996|98|20|1240
LdbcQuery8|1539239208635|1539249844094|101|20|1245
LdbcQuery5|1539239208635|1539249844195|3610|20|1248
LdbcQuery1|1539239208635|1539249847806|7240|20|1248
LdbcQuery8|1539239208635|1539249855046|89|20|1250
LdbcQuery7|1539239208635|1539249855135|1766|1|1254
LdbcQuery11|1539239208635|1539249856902|67|1|1254
LdbcQuery8|1539239208635|1539249856970|97|20|1255
LdbcQuery2|1539239208635|1539249857067|541|20|1258
LdbcQuery4|1539239208635|1539249857608|38395|9|1260
LdbcQuery8|1539239208635|1539249896004|88|20|1260
LdbcQuery8|1539239208635|1539249896092|91|20|1265
LdbcQuery8|1539239208635|1539249896184|85|20|1270
LdbcQuery1|1539239208635|1539249896270|7436|20|1274
LdbcQuery8|1539239208635|1539249903707|93|20|1275
LdbcQuery11|1539239208635|1539249903801|70|10|1276
LdbcQuery12|1539239208635|1539249903871|1030|0|1276
LdbcQuery10|1539239208635|1539249904901|59518|10|1280
LdbcQuery8|1539239208635|1539249964420|98|20|1280
LdbcQuery8|1539239208635|1539249964518|91|20|1285
LdbcQuery8|1539239208635|1539249964610|98|20|1290
LdbcQuery7|1539239208635|1539249964708|1702|0|1292
LdbcQuery2|1539239208635|1539249966411|413|20|1295
LdbcQuery8|1539239208635|1539249966824|91|20|1295
LdbcQuery4|1539239208635|1539249966916|85345|3|1296
LdbcQuery11|1539239208635|1539250052262|73|6|1298
LdbcQuery1|1539239208635|1539250052335|7547|20|1300
LdbcQuery8|1539239208635|1539250059883|84|20|1300
LdbcQuery6|1539239208635|1539250059967|3141|10|1302
LdbcQuery8|1539239208635|1539250063109|90|20|1305
LdbcQuery8|1539239208635|1539250063199|92|20|1310
LdbcQuery8|1539239208635|1539250063292|78|20|1315
LdbcQuery12|1539239208635|1539250063370|988|0|1320
LdbcQuery8|1539239208635|1539250064359|93|20|1320
LdbcQuery11|1539239208635|1539250064452|23|0|1320
LdbcQuery10|1539239208635|1539250064476|53833|10|1320
LdbcQuery8|1539239208635|1539250118310|84|20|1325
LdbcQuery5|1539239208635|1539250118395|6846|20|1326
LdbcQuery1|1539239208635|1539250125242|6905|20|1326
LdbcQuery7|1539239208635|1539250132148|1717|1|1330
LdbcQuery8|1539239208635|1539250133865|85|20|1330
LdbcQuery4|1539239208635|1539250133951|257174|3|1332
LdbcQuery2|1539239208635|1539250391125|550|20|1332
LdbcQuery8|1539239208635|1539250391675|84|20|1335
LdbcQuery8|1539239208635|1539250391760|81|20|1340
LdbcQuery11|1539239208635|1539250391842|48|5|1342
LdbcQuery8|1539239208635|1539250391890|82|20|1345
LdbcQuery8|1539239208635|1539250391973|83|20|1350
LdbcQuery1|1539239208635|1539250392057|7477|20|1352
LdbcQuery3|1539239208635|1539250399534|204|0|1353
LdbcQuery8|1539239208635|1539250399738|85|20|1355
LdbcQuery10|1539239208635|1539250399823|43044|10|1360
LdbcQuery8|1539239208635|1539250442868|84|20|1360
LdbcQuery11|1539239208635|1539250442953|72|5|1364
LdbcQuery12|1539239208635|1539250443025|1003|0|1364
LdbcQuery8|1539239208635|1539250444029|88|20|1365
LdbcQuery7|1539239208635|1539250444118|1761|3|1368
LdbcQuery4|1539239208635|1539250445879|189373|10|1368
LdbcQuery2|1539239208635|1539250635253|455|20|1369
LdbcQuery8|1539239208635|1539250635708|84|20|1370
LdbcQuery8|1539239208635|1539250635793|89|20|1375
LdbcQuery1|1539239208635|1539250635882|7447|20|1378
LdbcQuery8|1539239208635|1539250643330|92|20|1380
LdbcQuery8|1539239208635|1539250643422|85|20|1385
LdbcQuery11|1539239208635|1539250643507|68|4|1386
