operation_type|scheduled_start_time|actual_start_time|execution_duration_MILLISECONDS|result_code|original_start_time
LdbcQuery4|1537005676829|1537005701759|61|4|8869320
LdbcQuery8|1537005676829|1537005701821|1|20|8869320
LdbcQuery1|1537005676927|1537005701823|68|20|8967868
LdbcQuery2|1537005677075|1537005701891|50|20|9115690
LdbcQuery8|1537005677075|1537005701942|1|17|9115690
LdbcQuery13|1537005677322|1537005701943|86|1|9362060
LdbcQuery7|1537005677322|1537005702029|135|20|9362060
LdbcQuery8|1537005677322|1537005702165|1|14|9362060
LdbcQuery8|1537005677568|1537005702166|1|17|9608430
LdbcQuery14|1537005677617|1537005702168|10441|1|9657704
LdbcQuery11|1537005677716|1537005712610|5|3|9756252
LdbcQuery10|1537005677814|1537005712615|525|10|9854800
LdbcQuery8|1537005677814|1537005713140|1|4|9854800
LdbcQuery8|1537005678061|1537005713142|1|1|10101170
LdbcQuery1|1537005678209|1537005713143|16|10|10248992
LdbcQuery13|1537005678258|1537005713160|86|1|10298266
