operation_type|scheduled_start_time|actual_start_time|execution_duration_MILLISECONDS|result_code|original_start_time
LdbcQuery8|1537006374501|1537006383753|6|5|16260420
LdbcQuery2|1537006374649|1537006383760|109|20|16408242
LdbcQuery8|1537006374747|1537006383869|8|13|16506790
LdbcQuery1|1537006374895|1537006383878|272|20|16654612
LdbcQuery8|1537006374994|1537006384150|7|7|16753160
LdbcQuery7|1537006375092|1537006384157|1117|0|16851708
LdbcQuery8|1537006375240|1537006385274|7|4|16999530
LdbcQuery8|1537006375487|1537006385282|6|3|17245900
LdbcQuery11|1537006375585|1537006385289|7|6|17344448
LdbcQuery12|1537006375585|1537006385296|480|0|17344448
LdbcQuery8|1537006375733|1537006385777|8|9|17492270
LdbcQuery4|1537006375979|1537006385785|399|10|17738640
LdbcQuery10|1537006375979|1537006386185|2235|10|17738640
LdbcQuery8|1537006375979|1537006388421|9|19|17738640
LdbcQuery1|1537006376176|1537006388430|280|20|17935736
LdbcQuery8|1537006376226|1537006388710|7|19|17985010
LdbcQuery3|1537006376423|1537006388718|229|1|18182106
LdbcQuery2|1537006376472|1537006388948|101|20|18231380
LdbcQuery8|1537006376472|1537006389049|9|17|18231380
LdbcQuery11|1537006376669|1537006389058|3|0|18428476
LdbcQuery8|1537006376718|1537006389062|7|6|18477750
LdbcQuery7|1537006376965|1537006389069|1116|0|18724120
LdbcQuery8|1537006376965|1537006390185|7|9|18724120
LdbcQuery8|1537006377211|1537006390193|6|3|18970490
LdbcQuery5|1537006377458|1537006390200|8677|20|19216860
LdbcQuery1|1537006377458|1537006398877|253|20|19216860
LdbcQuery8|1537006377458|1537006399131|7|1|19216860
LdbcQuery8|1537006377704|1537006399138|6|8|19463230
LdbcQuery12|1537006377753|1537006399145|459|1|19512504
LdbcQuery4|1537006377753|1537006399604|248|2|19512504
LdbcQuery11|1537006377753|1537006399853|7|2|19512504
LdbcQuery8|1537006377950|1537006399861|7|4|19709600
LdbcQuery10|1537006377950|1537006399868|2008|10|19709600
LdbcQuery8|1537006378197|1537006401877|8|9|19955970
LdbcQuery2|1537006378295|1537006401886|90|20|20054518
LdbcQuery8|1537006378443|1537006401976|8|7|20202340
LdbcQuery8|1537006378689|1537006401985|7|8|20448710
LdbcQuery1|1537006378739|1537006401992|274|20|20497984
LdbcQuery7|1537006378837|1537006402267|1117|0|20596532
LdbcQuery11|1537006378837|1537006403384|7|5|20596532
LdbcQuery8|1537006378936|1537006403392|7|2|20695080
LdbcQuery8|1537006379182|1537006403399|6|3|20941450
LdbcQuery8|1537006379429|1537006403406|6|0|21187820
LdbcQuery4|1537006379527|1537006403413|266|10|21286368
LdbcQuery6|1537006379626|1537006403680|310|10|21384916
LdbcQuery8|1537006379675|1537006403990|8|4|21434190
LdbcQuery11|1537006379921|1537006403999|7|6|21680560
LdbcQuery10|1537006379921|1537006404006|2046|10|21680560
LdbcQuery12|1537006379921|1537006406053|383|0|21680560
LdbcQuery8|1537006379921|1537006406437|8|2|21680560
LdbcQuery1|1537006380020|1537006406445|265|20|21779108
LdbcQuery2|1537006380118|1537006406711|93|20|21877656
LdbcQuery8|1537006380168|1537006406805|8|0|21926930
LdbcQuery8|1537006380414|1537006406813|6|4|22173300
LdbcQuery8|1537006380660|1537006406820|6|7|22419670
LdbcQuery7|1537006380710|1537006406827|1174|20|22468944
LdbcQuery8|1537006380907|1537006408002|7|7|22666040
LdbcQuery11|1537006381005|1537006408010|7|0|22764588
LdbcQuery8|1537006381153|1537006408017|6|3|22912410
LdbcQuery4|1537006381301|1537006408024|388|0|23060232
LdbcQuery5|1537006381301|1537006408413|8633|20|23060232
LdbcQuery1|1537006381301|1537006417046|275|20|23060232
LdbcQuery8|1537006381399|1537006417322|7|6|23158780
LdbcQuery8|1537006381646|1537006417329|6|2|23405150
LdbcQuery10|1537006381892|1537006417336|1796|10|23651520
LdbcQuery8|1537006381892|1537006419133|9|5|23651520
LdbcQuery2|1537006381941|1537006419142|98|20|23700794
LdbcQuery12|1537006382089|1537006419241|483|1|23848616
LdbcQuery11|1537006382089|1537006419725|7|7|23848616
LdbcQuery8|1537006382139|1537006419732|8|3|23897890
LdbcQuery8|1537006382385|1537006419741|7|7|24144260
LdbcQuery3|1537006382484|1537006419748|217|1|24242808
LdbcQuery7|1537006382582|1537006419966|1203|20|24341356
LdbcQuery1|1537006382582|1537006421169|354|20|24341356
LdbcQuery8|1537006382631|1537006421524|7|3|24390630
LdbcQuery8|1537006382878|1537006421532|6|9|24637000
LdbcQuery4|1537006383075|1537006421539|287|10|24834096
LdbcQuery8|1537006383124|1537006421827|7|7|24883370
LdbcQuery11|1537006383173|1537006421835|7|5|24932644
LdbcQuery8|1537006383370|1537006421842|6|0|25129740
LdbcQuery8|1537006383617|1537006421849|6|5|25376110
LdbcQuery2|1537006383765|1537006421856|87|20|25523932
LdbcQuery10|1537006383863|1537006421943|1892|10|25622480
LdbcQuery1|1537006383863|1537006423836|274|20|25622480
LdbcQuery8|1537006383863|1537006424110|7|8|25622480
LdbcQuery8|1537006384110|1537006424118|6|1|25868850
LdbcQuery9|1537006384208|1537006424125|7565|20|25967398
LdbcQuery11|1537006384257|1537006431690|7|10|26016672
LdbcQuery12|1537006384257|1537006431698|485|0|26016672
LdbcQuery8|1537006384356|1537006432184|8|0|26115220
LdbcQuery7|1537006384454|1537006432192|1133|7|26213768
LdbcQuery8|1537006384602|1537006433326|7|13|26361590
LdbcQuery4|1537006384849|1537006433334|322|6|26607960
LdbcQuery8|1537006384849|1537006433656|7|1|26607960
LdbcQuery8|1537006385095|1537006433664|6|5|26854330
LdbcQuery5|1537006385144|1537006433671|9056|20|26903604
LdbcQuery1|1537006385144|1537006442727|256|20|26903604
LdbcQuery8|1537006385341|1537006442984|7|5|27100700
LdbcQuery11|1537006385341|1537006442991|6|2|27100700
LdbcQuery2|1537006385588|1537006442998|100|20|27347070
LdbcQuery8|1537006385588|1537006443099|8|8|27347070
LdbcQuery10|1537006385834|1537006443107|1950|10|27593440
LdbcQuery8|1537006385834|1537006445058|8|4|27593440
LdbcQuery8|1537006386081|1537006445066|7|3|27839810
LdbcQuery7|1537006386327|1537006445074|1116|0|28086180
LdbcQuery8|1537006386327|1537006446190|7|1|28086180
LdbcQuery12|1537006386425|1537006446198|534|0|28184728
LdbcQuery1|1537006386425|1537006446733|280|20|28184728
LdbcQuery11|1537006386425|1537006447013|7|10|28184728
LdbcQuery8|1537006386573|1537006447020|7|1|28332550
LdbcQuery4|1537006386623|1537006447028|295|3|28381824
LdbcQuery8|1537006386820|1537006447324|7|13|28578920
LdbcQuery8|1537006387066|1537006447331|6|5|28825290
LdbcQuery8|1537006387312|1537006447338|6|8|29071660
LdbcQuery2|1537006387411|1537006447345|117|20|29170208
LdbcQuery11|1537006387509|1537006447462|7|4|29268756
LdbcQuery8|1537006387559|1537006447470|8|6|29318030
LdbcQuery1|1537006387707|1537006447478|350|20|29465852
LdbcQuery10|1537006387805|1537006447829|2129|10|29564400
LdbcQuery8|1537006387805|1537006449958|9|16|29564400
LdbcQuery8|1537006388051|1537006449968|7|1|29810770
LdbcQuery7|1537006388199|1537006449975|8|0|29958592
LdbcQuery8|1537006388298|1537006449984|6|1|30057140
LdbcQuery4|1537006388396|1537006449991|207|3|30155688
LdbcQuery3|1537006388544|1537006450199|229|3|30303510
LdbcQuery8|1537006388544|1537006450428|8|11|30303510
LdbcQuery12|1537006388593|1537006450436|380|0|30352784
LdbcQuery11|1537006388593|1537006450817|7|1|30352784
LdbcQuery8|1537006388791|1537006450824|8|7|30549880
LdbcQuery1|1537006388988|1537006450833|281|20|30746976
LdbcQuery5|1537006388988|1537006451114|8185|20|30746976
LdbcQuery8|1537006389037|1537006459299|8|3|30796250
LdbcQuery2|1537006389234|1537006459307|96|20|30993346
LdbcQuery8|1537006389283|1537006459404|8|5|31042620
LdbcQuery8|1537006389530|1537006459413|7|10|31288990
LdbcQuery11|1537006389678|1537006459421|7|10|31436812
LdbcQuery10|1537006389776|1537006459428|1641|10|31535360
LdbcQuery8|1537006389776|1537006461069|9|7|31535360
LdbcQuery8|1537006390022|1537006461078|7|7|31781730
LdbcQuery7|1537006390072|1537006461086|1115|0|31831004
LdbcQuery4|1537006390170|1537006462201|318|10|31929552
LdbcQuery1|1537006390269|1537006462520|271|20|32028100
LdbcQuery8|1537006390269|1537006462791|7|7|32028100
LdbcQuery8|1537006390515|1537006462798|6|3|32274470
LdbcQuery11|1537006390762|1537006462805|5|10|32520840
LdbcQuery12|1537006390762|1537006462811|477|0|32520840
LdbcQuery8|1537006390762|1537006463289|8|2|32520840
LdbcQuery8|1537006391008|1537006463297|7|9|32767210
LdbcQuery2|1537006391057|1537006463304|102|20|32816484
LdbcQuery8|1537006391254|1537006463407|8|5|33013580
LdbcQuery8|1537006391501|1537006463415|6|1|33259950
LdbcQuery1|1537006391550|1537006463422|272|20|33309224
LdbcQuery10|1537006391747|1537006463695|1685|10|33506320
LdbcQuery8|1537006391747|1537006465380|9|8|33506320
LdbcQuery11|1537006391846|1537006465389|7|10|33604868
LdbcQuery7|1537006391944|1537006465397|1117|0|33703416
LdbcQuery4|1537006391944|1537006466514|239|1|33703416
LdbcQuery8|1537006391993|1537006466753|7|11|33752690
LdbcQuery8|1537006392240|1537006466761|6|4|33999060
LdbcQuery8|1537006392486|1537006466768|6|18|34245430
LdbcQuery8|1537006392732|1537006466774|6|0|34491800
LdbcQuery5|1537006392831|1537006466781|8229|20|34590348
LdbcQuery1|1537006392831|1537006475010|288|20|34590348
LdbcQuery2|1537006392880|1537006475299|109|20|34639622
LdbcQuery12|1537006392930|1537006475408|478|0|34688896
LdbcQuery11|1537006392930|1537006475887|6|3|34688896
LdbcQuery8|1537006392979|1537006475894|8|3|34738170
LdbcQuery8|1537006393225|1537006475902|6|2|34984540
LdbcQuery8|1537006393472|1537006475909|6|0|35230910
LdbcQuery4|1537006393718|1537006475915|2019|10|35477280
LdbcQuery10|1537006393718|1537006477935|1992|10|35477280
LdbcQuery8|1537006393718|1537006479928|9|6|35477280
LdbcQuery7|1537006393817|1537006479937|1116|0|35575828
LdbcQuery8|1537006393964|1537006481054|7|1|35723650
LdbcQuery11|1537006394014|1537006481061|3|0|35772924
LdbcQuery1|1537006394112|1537006481064|271|20|35871472
LdbcQuery8|1537006394211|1537006481336|6|3|35970020
LdbcQuery8|1537006394457|1537006481343|6|4|36216390
LdbcQuery3|1537006394605|1537006481350|232|2|36364212
LdbcQuery2|1537006394703|1537006481583|105|20|36462760
LdbcQuery8|1537006394703|1537006481689|8|4|36462760
LdbcQuery8|1537006394950|1537006481698|6|5|36709130
LdbcQuery11|1537006395098|1537006481704|7|10|36856952
LdbcQuery12|1537006395098|1537006481712|510|0|36856952
LdbcQuery8|1537006395196|1537006482222|8|0|36955500
LdbcQuery1|1537006395393|1537006482231|275|20|37152596
LdbcQuery8|1537006395443|1537006482506|7|6|37201870
LdbcQuery4|1537006395492|1537006482513|249|2|37251144
LdbcQuery10|1537006395689|1537006482763|1962|10|37448240
LdbcQuery7|1537006395689|1537006484725|1119|0|37448240
LdbcQuery8|1537006395689|1537006485845|7|4|37448240
LdbcQuery8|1537006395935|1537006485852|6|2|37694610
LdbcQuery11|1537006396182|1537006485859|7|8|37940980
LdbcQuery8|1537006396182|1537006485866|6|5|37940980
LdbcQuery8|1537006396428|1537006485873|6|8|38187350
LdbcQuery2|1537006396527|1537006485879|106|20|38285898
LdbcQuery1|1537006396674|1537006485986|257|20|38433720
LdbcQuery5|1537006396674|1537006486243|8196|20|38433720
LdbcQuery8|1537006396674|1537006494440|7|4|38433720
LdbcQuery8|1537006396921|1537006494448|7|6|38680090
LdbcQuery8|1537006397167|1537006494455|6|3|38926460
LdbcQuery4|1537006397266|1537006494462|249|10|39025008
LdbcQuery11|1537006397266|1537006494712|7|0|39025008
LdbcQuery12|1537006397266|1537006494719|716|0|39025008
LdbcQuery8|1537006397414|1537006495435|8|0|39172830
LdbcQuery7|1537006397561|1537006495444|1116|0|39320652
LdbcQuery10|1537006397660|1537006496560|2084|10|39419200
LdbcQuery8|1537006397660|1537006498645|8|8|39419200
LdbcQuery8|1537006397906|1537006498654|7|3|39665570
LdbcQuery1|1537006397956|1537006498661|24|5|39714844
LdbcQuery8|1537006398153|1537006498686|6|1|39911940
LdbcQuery2|1537006398350|1537006498693|107|20|40109036
