operation_type|scheduled_start_time|actual_start_time|execution_duration_MILLISECONDS|result_code|original_start_time
LdbcQuery4|1539842880314|1539844938739|2027|1|432
LdbcQuery6|1539842880314|1539844940767|69002|10|434
LdbcQuery8|1539842880314|1539845009770|19893|19|435
LdbcQuery11|1539842880314|1539845029663|68231|7|440
LdbcQuery8|1539842880314|1539845097895|20342|11|440
LdbcQuery10|1539842880314|1539845118237|180130|10|440
LdbcQuery2|1539842880314|1539845298368|22365|20|444
LdbcQuery8|1539842880314|1539845320734|20081|7|445
LdbcQuery8|1539842880314|1539845340816|19737|1|450
LdbcQuery8|1539842880314|1539845360554|19868|8|455
LdbcQuery7|1539842880314|1539845380422|15211|20|456
LdbcQuery8|1539842880314|1539845395634|20120|1|460
LdbcQuery11|1539842880314|1539845415755|69654|3|462
LdbcQuery8|1539842880314|1539845485409|19993|11|465
LdbcQuery5|1539842880314|1539845505402|3861|1|468
LdbcQuery4|1539842880314|1539845509264|3227|10|468
LdbcQuery8|1539842880314|1539845512492|19760|3|470
LdbcQuery8|1539842880314|1539845532252|19868|1|475
LdbcQuery10|1539842880314|1539845552120|110199|10|480
LdbcQuery8|1539842880314|1539845662320|19897|2|480
LdbcQuery2|1539842880314|1539845682217|22175|20|481
LdbcQuery11|1539842880314|1539845704393|42|0|484
LdbcQuery8|1539842880314|1539845704436|19856|5|485
LdbcQuery8|1539842880314|1539845724292|19869|7|490
LdbcQuery3|1539842880314|1539845744162|273549|0|492
LdbcQuery7|1539842880314|1539846017711|15186|20|494
LdbcQuery8|1539842880314|1539846032898|20017|3|495
LdbcQuery8|1539842880314|1539846052915|20325|3|500
LdbcQuery4|1539842880314|1539846073241|2442|10|504
LdbcQuery8|1539842880314|1539846075683|19963|7|505
LdbcQuery11|1539842880314|1539846095647|68958|2|506
LdbcQuery8|1539842880314|1539846164606|19996|13|510
LdbcQuery8|1539842880314|1539846184602|19935|5|515
LdbcQuery2|1539842880314|1539846204538|19200|20|518
LdbcQuery8|1539842880314|1539846223739|19924|1|520
LdbcQuery10|1539842880314|1539846243663|151200|10|520
LdbcQuery8|1539842880314|1539846394864|20037|4|525
LdbcQuery9|1539842880314|1539846414902|143563|20|527
LdbcQuery11|1539842880314|1539846558466|67846|0|528
LdbcQuery8|1539842880314|1539846626313|20008|1|530
LdbcQuery7|1539842880314|1539846646322|15280|20|532
LdbcQuery8|1539842880314|1539846661602|19863|14|535
LdbcQuery4|1539842880314|1539846681466|2472|3|540
LdbcQuery8|1539842880314|1539846683938|19846|14|540
LdbcQuery8|1539842880314|1539846703785|19850|20|545
LdbcQuery5|1539842880314|1539846723636|73021|20|546
LdbcQuery11|1539842880314|1539846796658|68330|7|550
LdbcQuery8|1539842880314|1539846864989|19985|15|550
LdbcQuery2|1539842880314|1539846884974|19868|20|555
LdbcQuery8|1539842880314|1539846904842|19776|16|555
LdbcQuery10|1539842880314|1539846924619|184434|10|560
LdbcQuery8|1539842880314|1539847109053|20001|19|560
LdbcQuery8|1539842880314|1539847129055|20323|13|565
LdbcQuery7|1539842880314|1539847149378|15204|20|570
LdbcQuery8|1539842880314|1539847164583|19885|5|570
LdbcQuery11|1539842880314|1539847184469|69724|1|572
LdbcQuery8|1539842880314|1539847254193|19963|6|575
LdbcQuery4|1539842880314|1539847274157|2567|10|576
LdbcQuery8|1539842880314|1539847276725|19852|9|580
LdbcQuery8|1539842880314|1539847296578|19863|6|585
LdbcQuery8|1539842880314|1539847316442|19910|6|590
LdbcQuery2|1539842880314|1539847336352|21953|20|592
LdbcQuery11|1539842880314|1539847358306|69003|1|594
LdbcQuery8|1539842880314|1539847427310|19957|2|595
LdbcQuery10|1539842880314|1539847447267|148564|10|600
LdbcQuery8|1539842880314|1539847595832|20403|10|600
LdbcQuery8|1539842880314|1539847616235|19835|13|605
LdbcQuery7|1539842880314|1539847636071|15160|20|608
LdbcQuery8|1539842880314|1539847651232|19862|11|610
LdbcQuery4|1539842880314|1539847671094|2747|1|612
LdbcQuery8|1539842880314|1539847673842|19856|8|615
LdbcQuery3|1539842880314|1539847693698|314994|3|615
LdbcQuery11|1539842880314|1539848008693|42|0|616
LdbcQuery8|1539842880314|1539848008735|19997|20|620
LdbcQuery5|1539842880314|1539848028732|75136|20|624
LdbcQuery8|1539842880314|1539848103869|20011|16|625
LdbcQuery2|1539842880314|1539848123881|21128|20|629
LdbcQuery8|1539842880314|1539848145009|19865|1|630
LdbcQuery8|1539842880314|1539848164874|19812|12|635
LdbcQuery11|1539842880314|1539848184687|68779|7|638
LdbcQuery8|1539842880314|1539848253466|19968|7|640
LdbcQuery10|1539842880314|1539848273435|81905|10|640
LdbcQuery8|1539842880314|1539848355340|19891|20|645
LdbcQuery7|1539842880314|1539848375232|15169|20|646
LdbcQuery4|1539842880314|1539848390401|2020|1|648
LdbcQuery8|1539842880314|1539848392421|19908|7|650
LdbcQuery8|1539842880314|1539848412330|20198|20|655
LdbcQuery11|1539842880314|1539848432529|41|0|660
LdbcQuery8|1539842880314|1539848432571|19761|13|660
LdbcQuery8|1539842880314|1539848452332|19864|10|665
LdbcQuery2|1539842880314|1539848472197|21097|20|666
LdbcQuery8|1539842880314|1539848493294|19881|20|670
LdbcQuery8|1539842880314|1539848513176|20027|17|675
LdbcQuery10|1539842880314|1539848533203|159017|10|680
LdbcQuery8|1539842880314|1539848692221|20592|14|680
LdbcQuery11|1539842880314|1539848712813|71492|6|682
LdbcQuery4|1539842880314|1539848784306|1981|1|684
LdbcQuery7|1539842880314|1539848786288|15319|20|684
LdbcQuery8|1539842880314|1539848801607|19856|17|685
LdbcQuery8|1539842880314|1539848821464|19847|4|690
LdbcQuery8|1539842880314|1539848841311|20158|1|695
LdbcQuery8|1539842880314|1539848861469|19849|13|700
LdbcQuery5|1539842880314|1539848881319|74146|20|702
LdbcQuery2|1539842880314|1539848955465|21549|20|703
LdbcQuery11|1539842880314|1539848977015|68704|5|704
LdbcQuery8|1539842880314|1539849045719|19951|20|705
LdbcQuery8|1539842880314|1539849065670|21356|6|710
LdbcQuery8|1539842880314|1539849087027|19872|16|715
LdbcQuery4|1539842880314|1539849106900|2950|8|720
LdbcQuery8|1539842880314|1539849109850|19911|3|720
LdbcQuery10|1539842880314|1539849129761|95478|10|720
LdbcQuery7|1539842880314|1539849225240|15166|20|722
LdbcQuery8|1539842880314|1539849240406|19847|18|725
LdbcQuery11|1539842880314|1539849260253|72997|1|726
LdbcQuery8|1539842880314|1539849333251|19930|20|730
LdbcQuery8|1539842880314|1539849353182|19889|9|735
LdbcQuery3|1539842880314|1539849373071|276896|0|738
LdbcQuery8|1539842880314|1539849649967|19983|2|740
LdbcQuery2|1539842880314|1539849669951|20189|20|740
LdbcQuery8|1539842880314|1539849690141|19919|15|745
LdbcQuery11|1539842880314|1539849710061|39|0|748
LdbcQuery8|1539842880314|1539849710101|20047|7|750
LdbcQuery8|1539842880314|1539849730149|19884|19|755
LdbcQuery4|1539842880314|1539849750033|16549|10|756
LdbcQuery10|1539842880314|1539849766582|41690|10|760
LdbcQuery8|1539842880314|1539849808273|20124|12|760
LdbcQuery7|1539842880314|1539849828397|15190|20|760
LdbcQuery8|1539842880314|1539849843587|19833|20|765
LdbcQuery11|1539842880314|1539849863421|71540|10|770
LdbcQuery8|1539842880314|1539849934962|19991|20|770
LdbcQuery8|1539842880314|1539849954953|19815|20|775
LdbcQuery2|1539842880314|1539849974769|21867|20|777
LdbcQuery5|1539842880315|1539849996636|74342|20|780
LdbcQuery8|1539842880315|1539850070978|19911|15|780
LdbcQuery8|1539842880315|1539850090890|19849|15|785
LdbcQuery8|1539842880315|1539850110739|19837|20|790
LdbcQuery4|1539842880315|1539850130576|3685|10|792
LdbcQuery11|1539842880315|1539850134262|68633|7|792
LdbcQuery8|1539842880315|1539850202895|19922|20|795
LdbcQuery7|1539842880315|1539850222819|15810|20|798
LdbcQuery8|1539842880315|1539850238629|19888|16|800
LdbcQuery10|1539842880315|1539850258517|125080|10|800
LdbcQuery8|1539842880315|1539850383597|20299|2|805
LdbcQuery8|1539842880315|1539850403897|19900|8|810
LdbcQuery11|1539842880315|1539850423798|71650|5|814
LdbcQuery2|1539842880315|1539850495448|20638|20|814
LdbcQuery8|1539842880315|1539850516086|19873|17|815
LdbcQuery8|1539842880315|1539850535959|19892|20|820
LdbcQuery8|1539842880315|1539850555852|20200|20|825
LdbcQuery4|1539842880315|1539850576053|2230|1|828
LdbcQuery8|1539842880315|1539850578284|20072|13|830
LdbcQuery8|1539842880315|1539850598356|19854|4|835
LdbcQuery11|1539842880315|1539850618210|18|0|836
LdbcQuery7|1539842880315|1539850618229|15121|20|836
LdbcQuery8|1539842880315|1539850633350|19839|5|840
LdbcQuery10|1539842880315|1539850653190|306310|10|840
LdbcQuery8|1539842880315|1539850959501|20459|14|845
LdbcQuery8|1539842880315|1539850979960|19899|10|850
LdbcQuery2|1539842880315|1539850999860|22062|20|851
LdbcQuery8|1539842880315|1539851021923|19760|13|855
LdbcQuery5|1539842880315|1539851041683|3856|1|858
LdbcQuery11|1539842880315|1539851045540|71551|8|858
LdbcQuery8|1539842880315|1539851117091|20025|16|860
LdbcQuery3|1539842880315|1539851137116|274335|0|861
LdbcQuery4|1539842880315|1539851411452|2027|1|864
LdbcQuery8|1539842880315|1539851413479|19859|8|865
LdbcQuery6|1539842880315|1539851433339|69173|10|868
LdbcQuery8|1539842880315|1539851502512|19981|9|870
LdbcQuery7|1539842880315|1539851522494|15166|20|874
LdbcQuery8|1539842880315|1539851537661|19878|16|875
LdbcQuery10|1539842880315|1539851557540|94260|10|880
LdbcQuery8|1539842880315|1539851651801|20067|3|880
LdbcQuery11|1539842880315|1539851671868|72959|7|880
LdbcQuery8|1539842880315|1539851744828|19963|14|885
LdbcQuery2|1539842880315|1539851764791|18156|20|888
LdbcQuery8|1539842880315|1539851782947|19821|20|890
LdbcQuery8|1539842880315|1539851802769|19893|12|895
LdbcQuery4|1539842880315|1539851822662|1942|2|900
LdbcQuery8|1539842880315|1539851824604|19893|2|900
LdbcQuery11|1539842880315|1539851844498|69315|1|902
LdbcQuery8|1539842880315|1539851913813|19926|9|905
LdbcQuery8|1539842880315|1539851933740|19880|9|910
LdbcQuery7|1539842880315|1539851953620|15109|20|912
LdbcQuery8|1539842880315|1539851968730|19863|18|915
LdbcQuery10|1539842880315|1539851988594|106242|10|920
LdbcQuery8|1539842880315|1539852094836|19874|9|920
LdbcQuery11|1539842880315|1539852114711|71348|0|924
LdbcQuery2|1539842880315|1539852186059|22026|20|925
LdbcQuery8|1539842880315|1539852208086|19821|19|925
LdbcQuery8|1539842880315|1539852227908|19829|11|930
LdbcQuery8|1539842880315|1539852247737|19832|7|935
LdbcQuery5|1539842880315|1539852267570|73200|20|936
LdbcQuery4|1539842880315|1539852340770|4059|4|936
LdbcQuery8|1539842880315|1539852344830|19864|1|940
LdbcQuery8|1539842880315|1539852364694|19764|8|945
LdbcQuery11|1539842880315|1539852384459|68656|3|946
LdbcQuery8|1539842880315|1539852453116|19945|1|950
LdbcQuery7|1539842880315|1539852473061|15183|20|950
LdbcQuery8|1539842880315|1539852488244|19841|11|955
LdbcQuery10|1539842880315|1539852508085|133768|10|960
LdbcQuery8|1539842880315|1539852641854|19961|3|960
LdbcQuery2|1539842880315|1539852661816|21545|20|962
LdbcQuery8|1539842880315|1539852683362|19825|1|965
LdbcQuery11|1539842880315|1539852703187|72165|9|968
LdbcQuery8|1539842880315|1539852775352|19983|2|970
LdbcQuery4|1539842880315|1539852795336|2016|1|972
LdbcQuery8|1539842880315|1539852797353|19877|5|975
LdbcQuery8|1539842880315|1539852817231|19910|7|980
LdbcQuery3|1539842880315|1539852837141|271942|1|984
LdbcQuery8|1539842880315|1539853109084|19889|3|985
LdbcQuery7|1539842880315|1539853128973|15172|20|988
LdbcQuery8|1539842880315|1539853144146|20352|3|990
LdbcQuery11|1539842880315|1539853164499|69367|2|990
LdbcQuery8|1539842880315|1539853233866|19953|7|995
LdbcQuery2|1539842880315|1539853253819|20650|20|999
LdbcQuery8|1539842880315|1539853274470|19846|13|1000
LdbcQuery10|1539842880315|1539853294316|242718|10|1000
LdbcQuery8|1539842880315|1539853537034|19966|5|1005
LdbcQuery4|1539842880315|1539853557001|2104|1|1008
LdbcQuery8|1539842880315|1539853559105|20228|1|1010
LdbcQuery11|1539842880315|1539853579333|71267|2|1012
LdbcQuery5|1539842880315|1539853650600|76133|20|1014
LdbcQuery8|1539842880315|1539853726733|19963|4|1015
LdbcQuery8|1539842880315|1539853746697|19969|1|1020
LdbcQuery8|1539842880315|1539853766667|19926|14|1025
LdbcQuery7|1539842880315|1539853786594|15260|20|1026
LdbcQuery8|1539842880315|1539853801854|19938|14|1030
LdbcQuery11|1539842880315|1539853821792|40|0|1034
LdbcQuery8|1539842880315|1539853821833|20023|20|1035
LdbcQuery2|1539842880315|1539853841857|22068|20|1036
LdbcQuery10|1539842880315|1539853863926|47555|10|1040
LdbcQuery8|1539842880315|1539853911481|19994|15|1040
LdbcQuery4|1539842880315|1539853931476|2362|5|1044
LdbcQuery8|1539842880315|1539853933839|20056|16|1045
LdbcQuery8|1539842880315|1539853953896|20071|19|1050
LdbcQuery9|1539842880315|1539853973967|151168|20|1054
LdbcQuery8|1539842880315|1539854125135|20080|13|1055
LdbcQuery11|1539842880315|1539854145216|69810|8|1056
LdbcQuery8|1539842880315|1539854215026|19922|5|1060
LdbcQuery7|1539842880315|1539854234949|15355|20|1064
LdbcQuery8|1539842880315|1539854250304|19900|6|1065
LdbcQuery8|1539842880315|1539854270205|20026|9|1070
LdbcQuery2|1539842880315|1539854290232|21841|20|1073
LdbcQuery8|1539842880315|1539854312073|19990|6|1075
LdbcQuery11|1539842880315|1539854332064|68512|1|1078
LdbcQuery10|1539842880315|1539854400577|86795|10|1080
LdbcQuery8|1539842880315|1539854487372|19952|6|1080
LdbcQuery4|1539842880315|1539854507325|2118|2|1080
LdbcQuery8|1539842880315|1539854509443|20352|2|1085
LdbcQuery8|1539842880315|1539854529796|20016|10|1090
LdbcQuery5|1539842880315|1539854549812|75895|20|1092
LdbcQuery8|1539842880315|1539854625708|19998|13|1095
LdbcQuery11|1539842880315|1539854645707|69458|10|1100
LdbcQuery8|1539842880315|1539854715165|20049|11|1100
LdbcQuery7|1539842880315|1539854735215|15264|20|1102
LdbcQuery8|1539842880315|1539854750479|19963|8|1105
LdbcQuery3|1539842880315|1539854770443|275236|0|1107
LdbcQuery2|1539842880315|1539855045679|20012|20|1110
LdbcQuery8|1539842880315|1539855065692|19934|20|1110
LdbcQuery8|1539842880315|1539855085626|19902|16|1115
LdbcQuery4|1539842880315|1539855105529|1980|1|1116
LdbcQuery8|1539842880315|1539855107510|19816|1|1120
LdbcQuery10|1539842880315|1539855127326|59066|10|1120
LdbcQuery11|1539842880315|1539855186393|71246|4|1122
LdbcQuery8|1539842880315|1539855257640|19941|12|1125
LdbcQuery8|1539842880315|1539855277581|20047|7|1130
LdbcQuery8|1539842880315|1539855297629|19984|20|1135
LdbcQuery7|1539842880315|1539855317613|15107|20|1140
LdbcQuery8|1539842880315|1539855332721|20078|7|1140
LdbcQuery11|1539842880315|1539855352799|68886|3|1144
LdbcQuery8|1539842880315|1539855421685|20054|20|1145
LdbcQuery2|1539842880315|1539855441740|20576|20|1147
LdbcQuery8|1539842880315|1539855462316|19869|13|1150
LdbcQuery4|1539842880315|1539855482186|24452|10|1152
LdbcQuery8|1539842880315|1539855506638|20011|10|1155
LdbcQuery10|1539842880315|1539855526650|226340|10|1160
LdbcQuery8|1539842880315|1539855752990|20422|20|1160
LdbcQuery8|1539842880315|1539855773413|19905|17|1165
LdbcQuery11|1539842880315|1539855793319|71288|0|1166
LdbcQuery5|1539842880315|1539855864607|74592|20|1170
LdbcQuery8|1539842880315|1539855939200|19948|14|1170
LdbcQuery8|1539842880315|1539855959148|20040|17|1175
LdbcQuery7|1539842880315|1539855979188|15164|20|1178
LdbcQuery8|1539842880315|1539855994353|19918|4|1180
LdbcQuery2|1539842880315|1539856014271|21866|20|1184
LdbcQuery8|1539842880315|1539856036138|20011|1|1185
LdbcQuery4|1539842880315|1539856056150|4740|10|1188
LdbcQuery11|1539842880315|1539856060891|68911|5|1188
LdbcQuery8|1539842880315|1539856129803|19962|13|1190
LdbcQuery8|1539842880315|1539856149765|19958|20|1195
LdbcQuery10|1539842880315|1539856169723|152823|10|1200
LdbcQuery8|1539842880315|1539856322547|20004|6|1200
LdbcQuery8|1539842880315|1539856342551|20448|16|1205
LdbcQuery11|1539842880315|1539856363000|39|0|1210
LdbcQuery8|1539842880315|1539856363039|19952|3|1210
LdbcQuery8|1539842880315|1539856382992|19903|18|1215
LdbcQuery7|1539842880315|1539856402896|15151|20|1216
LdbcQuery8|1539842880315|1539856418047|21109|20|1220
LdbcQuery2|1539842880315|1539856439156|22814|20|1221
LdbcQuery4|1539842880315|1539856461971|2679|10|1224
LdbcQuery8|1539842880315|1539856464650|20014|9|1225
LdbcQuery3|1539842880315|1539856484665|308352|4|1230
LdbcQuery8|1539842880315|1539856793018|20027|2|1230
LdbcQuery11|1539842880315|1539856813046|38|0|1232
LdbcQuery8|1539842880315|1539856813084|19900|15|1235
LdbcQuery10|1539842880315|1539856832985|148386|10|1240
LdbcQuery8|1539842880315|1539856981371|20085|7|1240
LdbcQuery8|1539842880315|1539857001457|20039|19|1245
LdbcQuery5|1539842880315|1539857021496|77818|20|1248
LdbcQuery8|1539842880315|1539857099315|20105|12|1250
LdbcQuery7|1539842880315|1539857119420|15220|20|1254
LdbcQuery11|1539842880315|1539857134641|69357|1|1254
LdbcQuery8|1539842880315|1539857203999|19999|20|1255
LdbcQuery2|1539842880315|1539857223999|21632|20|1258
LdbcQuery8|1539842880315|1539857245631|19974|20|1260
LdbcQuery4|1539842880315|1539857265606|1923|1|1260
LdbcQuery8|1539842880315|1539857267530|20032|20|1265
LdbcQuery8|1539842880315|1539857287562|19937|15|1270
LdbcQuery8|1539842880315|1539857307500|19935|15|1275
LdbcQuery11|1539842880315|1539857327436|69365|1|1276
LdbcQuery10|1539842880315|1539857396801|116841|10|1280
LdbcQuery8|1539842880315|1539857513642|20402|20|1280
LdbcQuery8|1539842880315|1539857534044|19898|20|1285
LdbcQuery8|1539842880315|1539857553942|19863|16|1290
LdbcQuery7|1539842880315|1539857573806|15110|20|1292
LdbcQuery8|1539842880315|1539857588917|20179|2|1295
LdbcQuery2|1539842880315|1539857609096|20528|20|1295
LdbcQuery4|1539842880315|1539857629625|2539|1|1296
LdbcQuery11|1539842880315|1539857632164|70900|2|1298
LdbcQuery8|1539842880315|1539857703065|19906|8|1300
LdbcQuery6|1539842880315|1539857722971|68656|10|1302
LdbcQuery8|1539842880315|1539857791628|19986|17|1305
LdbcQuery8|1539842880315|1539857811615|20062|20|1310
LdbcQuery8|1539842880315|1539857831678|20005|20|1315
LdbcQuery11|1539842880315|1539857851683|69583|2|1320
LdbcQuery8|1539842880315|1539857921266|20051|13|1320
LdbcQuery10|1539842880315|1539857941318|54695|10|1320
LdbcQuery8|1539842880315|1539857996013|20390|4|1325
LdbcQuery5|1539842880315|1539858016403|75463|20|1326
LdbcQuery8|1539842880315|1539858091867|20277|5|1330
LdbcQuery7|1539842880315|1539858112145|16283|20|1330
LdbcQuery4|1539842880315|1539858128429|2465|10|1332
LdbcQuery2|1539842880315|1539858130894|21638|20|1332
LdbcQuery8|1539842880315|1539858152532|20062|14|1335
LdbcQuery8|1539842880315|1539858172594|19931|10|1340
LdbcQuery11|1539842880315|1539858192526|69176|5|1342
LdbcQuery8|1539842880315|1539858261703|19955|13|1345
LdbcQuery8|1539842880315|1539858281659|19943|16|1350
LdbcQuery3|1539842880315|1539858301603|275791|0|1353
LdbcQuery8|1539842880315|1539858577395|19998|8|1355
LdbcQuery10|1539842880315|1539858597393|136961|10|1360
LdbcQuery8|1539842880315|1539858734355|20442|9|1360
LdbcQuery11|1539842880315|1539858754797|72065|2|1364
LdbcQuery8|1539842880315|1539858826863|19955|16|1365
LdbcQuery4|1539842880315|1539858846819|11353|10|1368
LdbcQuery7|1539842880315|1539858858172|15101|20|1368
LdbcQuery2|1539842880315|1539858873275|22009|20|1369
LdbcQuery8|1539842880315|1539858895284|19961|3|1370
LdbcQuery8|1539842880315|1539858915246|20006|14|1375
LdbcQuery8|1539842880315|1539858935252|20020|20|1380
LdbcQuery8|1539842880315|1539858955273|19961|12|1385
LdbcQuery11|1539842880315|1539858975235|69793|2|1386
LdbcQuery8|1539842880315|1539859045029|19981|2|1390
LdbcQuery8|1539842880315|1539859065010|19989|9|1395
LdbcQuery10|1539842880315|1539859085000|110135|10|1400
LdbcQuery8|1539842880315|1539859195136|20039|9|1400
LdbcQuery4|1539842880315|1539859215176|1978|1|1404
LdbcQuery5|1539842880315|1539859217154|75641|20|1404
LdbcQuery8|1539842880315|1539859292795|20048|18|1405
LdbcQuery7|1539842880315|1539859312844|15318|20|1406
LdbcQuery2|1539842880315|1539859328163|22045|20|1406
LdbcQuery11|1539842880315|1539859350208|37|0|1408
LdbcQuery8|1539842880315|1539859350245|19981|9|1410
LdbcQuery8|1539842880315|1539859370226|19925|19|1415
LdbcQuery8|1539842880315|1539859390151|20014|11|1420
LdbcQuery8|1539842880315|1539859410166|19972|7|1425
LdbcQuery11|1539842880315|1539859430138|69999|1|1430
LdbcQuery8|1539842880315|1539859500138|20000|1|1430
LdbcQuery8|1539842880315|1539859520138|20006|8|1435
LdbcQuery10|1539842880315|1539859540145|104162|10|1440
LdbcQuery8|1539842880315|1539859644307|20297|1|1440
LdbcQuery4|1539842880315|1539859664605|2048|1|1440
LdbcQuery2|1539842880315|1539859666654|22329|20|1443
LdbcQuery7|1539842880315|1539859688983|15159|20|1444
LdbcQuery8|1539842880315|1539859704143|19921|11|1445
LdbcQuery8|1539842880315|1539859724065|20568|3|1450
LdbcQuery11|1539842880315|1539859744633|71524|3|1452
LdbcQuery8|1539842880315|1539859816157|19949|1|1455
LdbcQuery8|1539842880315|1539859836107|19974|2|1460
LdbcQuery8|1539842880315|1539859856081|19880|5|1465
LdbcQuery8|1539842880315|1539859875962|19988|7|1470
LdbcQuery11|1539842880315|1539859895951|30|0|1474
LdbcQuery8|1539842880315|1539859895982|19995|3|1475
LdbcQuery3|1539842880315|1539859915977|312437|0|1476
LdbcQuery4|1539842880315|1539860228415|2807|1|1476
LdbcQuery2|1539842880315|1539860231223|22032|20|1480
LdbcQuery8|1539842880315|1539860253256|20244|3|1480
LdbcQuery10|1539842880315|1539860273500|108576|10|1480
LdbcQuery7|1539842880315|1539860382077|16208|20|1482
LdbcQuery5|1539842880315|1539860398286|3849|1|1482
LdbcQuery8|1539842880315|1539860402135|20067|7|1485
LdbcQuery8|1539842880315|1539860422203|20469|13|1490
LdbcQuery8|1539842880315|1539860442672|20559|5|1495
LdbcQuery11|1539842880315|1539860463231|39|0|1496
LdbcQuery8|1539842880315|1539860463271|20059|1|1500
LdbcQuery8|1539842880315|1539860483330|19902|4|1505
LdbcQuery8|1539842880315|1539860503233|20193|1|1510
LdbcQuery4|1539842880315|1539860523426|3646|10|1512
LdbcQuery8|1539842880315|1539860527073|19998|14|1515
LdbcQuery2|1539842880315|1539860547071|20949|20|1517
LdbcQuery11|1539842880315|1539860568021|28|0|1518
LdbcQuery8|1539842880315|1539860568049|20004|14|1520
LdbcQuery7|1539842880315|1539860588054|15529|20|1520
LdbcQuery10|1539842880315|1539860603584|159653|10|1520
LdbcQuery8|1539842880315|1539860763237|20028|20|1525
LdbcQuery8|1539842880315|1539860783266|19988|15|1530
LdbcQuery8|1539842880315|1539860803255|19966|16|1535
LdbcQuery11|1539842880315|1539860823221|72403|1|1540
LdbcQuery8|1539842880315|1539860895625|20096|19|1540
LdbcQuery8|1539842880315|1539860915721|20080|13|1545
LdbcQuery4|1539842880315|1539860935801|2459|5|1548
LdbcQuery8|1539842880315|1539860938261|19978|5|1550
LdbcQuery2|1539842880315|1539860958240|21919|20|1554
LdbcQuery8|1539842880315|1539860980159|19989|6|1555
LdbcQuery7|1539842880315|1539861000148|15098|20|1558
LdbcQuery10|1539842880315|1539861015247|129246|10|1560
LdbcQuery8|1539842880315|1539861144493|20073|9|1560
LdbcQuery5|1539842880315|1539861164567|78761|20|1560
LdbcQuery11|1539842880315|1539861243329|70285|5|1562
LdbcQuery8|1539842880315|1539861313614|20085|6|1565
LdbcQuery8|1539842880315|1539861333700|19945|6|1570
LdbcQuery8|1539842880315|1539861353645|19968|2|1575
LdbcQuery8|1539842880315|1539861373614|19887|10|1580
