operation_type|scheduled_start_time|actual_start_time|execution_duration_MILLISECONDS|result_code|original_start_time
LdbcQuery4|1540052833278|1540077058220|18452|10|756
LdbcQuery7|1540052833278|1540077076672|59645|20|760
LdbcQuery8|1540052833278|1540077136318|61634|20|760
LdbcQuery8|1540052833278|1540077197953|61591|20|765
LdbcQuery11|1540052833278|1540077259544|603153|2|770
LdbcQuery8|1540052833278|1540077862698|62431|20|770
LdbcQuery8|1540052833278|1540077925130|61833|20|775
LdbcQuery2|1540052833278|1540077986963|41191|20|777
LdbcQuery8|1540052833278|1540078028155|61778|20|780
LdbcQuery5|1540052833278|1540078089933|606721|20|780
LdbcQuery8|1540052833278|1540078696655|62224|20|785
LdbcQuery8|1540052833278|1540078758880|61679|20|790
LdbcQuery11|1540052833278|1540078820559|580389|0|792
LdbcQuery4|1540052833278|1540079400949|18008|1|792
LdbcQuery8|1540052833278|1540079418958|62733|20|795
LdbcQuery7|1540052833278|1540079481692|58397|3|798
LdbcQuery8|1540052833278|1540079540090|62044|20|800
LdbcQuery8|1540052833279|1540079602135|61688|20|805
LdbcQuery8|1540052833279|1540079663823|62891|20|810
LdbcQuery11|1540052833279|1540079726715|583963|1|814
LdbcQuery2|1540052833279|1540080310679|41909|20|814
LdbcQuery8|1540052833279|1540080352589|61681|20|815
LdbcQuery8|1540052833279|1540080414271|61987|20|820
LdbcQuery8|1540052833279|1540080476258|62269|20|825
LdbcQuery4|1540052833279|1540080538527|37219|10|828
LdbcQuery8|1540052833279|1540080575747|61938|20|830
LdbcQuery8|1540052833279|1540080637686|61646|20|835
LdbcQuery11|1540052833279|1540080699333|579998|5|836
LdbcQuery7|1540052833279|1540081279332|61009|19|836
LdbcQuery8|1540052833279|1540081340341|61835|20|840
LdbcQuery8|1540052833279|1540081402177|61524|20|845
LdbcQuery8|1540052833279|1540081463701|61605|20|850
LdbcQuery2|1540052833279|1540081525307|41328|20|851
LdbcQuery8|1540052833279|1540081566635|61712|20|855
LdbcQuery11|1540052833279|1540081628348|580010|1|858
LdbcQuery5|1540052833279|1540082208358|588432|1|858
LdbcQuery8|1540052833279|1540082796791|62292|20|860
LdbcQuery4|1540052833279|1540082859083|17255|2|864
LdbcQuery8|1540052833279|1540082876339|61844|20|865
LdbcQuery6|1540052833279|1540082938184|593994|10|868
LdbcQuery8|1540052833279|1540083532179|62159|20|870
LdbcQuery7|1540052833279|1540083594338|58919|20|874
LdbcQuery8|1540052833279|1540083653257|62140|20|875
LdbcQuery11|1540052833279|1540083715398|581985|0|880
LdbcQuery8|1540052833279|1540084297384|62185|20|880
LdbcQuery8|1540052833279|1540084359569|61584|20|885
LdbcQuery2|1540052833279|1540084421153|41345|20|888
LdbcQuery8|1540052833279|1540084462499|61618|20|890
LdbcQuery8|1540052833279|1540084524117|62076|20|895
LdbcQuery4|1540052833279|1540084586193|21474|1|900
LdbcQuery8|1540052833279|1540084607668|61764|20|900
LdbcQuery11|1540052833279|1540084669432|581743|1|902
LdbcQuery8|1540052833279|1540085251176|62226|20|905
LdbcQuery8|1540052833279|1540085313403|61644|20|910
LdbcQuery7|1540052833279|1540085375047|61590|3|912
LdbcQuery8|1540052833279|1540085436638|65677|20|915
LdbcQuery8|1540052833279|1540085502315|62121|20|920
LdbcQuery11|1540052833279|1540085564436|586660|4|924
LdbcQuery8|1540052833279|1540086151097|62081|20|925
LdbcQuery2|1540052833279|1540086213178|41534|20|925
LdbcQuery8|1540052833279|1540086254712|61782|20|930
LdbcQuery8|1540052833279|1540086316495|62067|20|935
LdbcQuery4|1540052833279|1540086378562|27353|10|936
LdbcQuery5|1540052833279|1540086405916|615661|20|936
LdbcQuery8|1540052833279|1540087021578|62273|20|940
LdbcQuery8|1540052833279|1540087083851|61707|20|945
LdbcQuery11|1540052833279|1540087145559|582520|10|946
LdbcQuery8|1540052833279|1540087728080|62167|20|950
LdbcQuery7|1540052833279|1540087790247|58188|1|950
LdbcQuery8|1540052833279|1540087848436|63195|20|955
LdbcQuery8|1540052833279|1540087911631|61957|20|960
LdbcQuery2|1540052833279|1540087973589|41374|20|962
LdbcQuery8|1540052833279|1540088014963|61812|20|965
LdbcQuery11|1540052833279|1540088076776|585868|0|968
LdbcQuery8|1540052833279|1540088662645|62154|20|970
LdbcQuery4|1540052833279|1540088724799|95774|10|972
LdbcQuery8|1540052833279|1540088820574|61668|20|975
LdbcQuery8|1540052833279|1540088882243|62067|20|980
LdbcQuery8|1540052833279|1540088944311|68495|20|985
LdbcQuery7|1540052833279|1540089012807|59659|2|988
LdbcQuery11|1540052833279|1540089072467|586740|10|990
LdbcQuery8|1540052833279|1540089659207|62257|20|990
LdbcQuery8|1540052833279|1540089721464|64391|20|995
LdbcQuery2|1540052833279|1540089785855|41703|20|999
LdbcQuery8|1540052833279|1540089827558|62382|20|1000
LdbcQuery8|1540052833279|1540089889941|62094|20|1005
LdbcQuery4|1540052833279|1540089952036|21718|2|1008
LdbcQuery8|1540052833279|1540089973754|62575|20|1010
LdbcQuery11|1540052833279|1540090036330|596052|8|1012
LdbcQuery5|1540052833279|1540090632383|606425|20|1014
LdbcQuery8|1540052833279|1540091238808|62153|20|1015
LdbcQuery8|1540052833279|1540091300961|61731|20|1020
LdbcQuery8|1540052833279|1540091362693|61483|20|1025
LdbcQuery7|1540052833279|1540091424177|21471|0|1026
LdbcQuery8|1540052833279|1540091445648|61977|20|1030
LdbcQuery11|1540052833279|1540091507626|585685|7|1034
LdbcQuery8|1540052833279|1540092093311|62252|20|1035
LdbcQuery2|1540052833279|1540092155564|41799|20|1036
LdbcQuery8|1540052833279|1540092197364|64370|20|1040
LdbcQuery4|1540052833279|1540092261734|11232|2|1044
LdbcQuery8|1540052833279|1540092272967|61994|20|1045
LdbcQuery8|1540052833279|1540092334961|62162|20|1050
LdbcQuery9|1540052833279|1540092397123|794382|20|1054
LdbcQuery8|1540052833279|1540093191505|62208|20|1055
LdbcQuery11|1540052833279|1540093253713|586763|1|1056
LdbcQuery8|1540052833279|1540093840477|62071|20|1060
LdbcQuery7|1540052833279|1540093902549|58994|20|1064
LdbcQuery8|1540052833279|1540093961543|62508|20|1065
LdbcQuery8|1540052833279|1540094024052|61546|20|1070
LdbcQuery2|1540052833279|1540094085598|43018|20|1073
LdbcQuery8|1540052833279|1540094128617|61542|20|1075
LdbcQuery11|1540052833279|1540094190160|587496|1|1078
LdbcQuery4|1540052833279|1540094777656|17821|10|1080
LdbcQuery8|1540052833279|1540094795478|61799|20|1080
LdbcQuery8|1540052833279|1540094857277|61790|20|1085
LdbcQuery8|1540052833279|1540094919068|61515|20|1090
LdbcQuery5|1540052833279|1540094980584|600558|20|1092
LdbcQuery8|1540052833279|1540095581142|63910|20|1095
LdbcQuery11|1540052833279|1540095645053|587549|4|1100
LdbcQuery8|1540052833279|1540096232602|62606|20|1100
LdbcQuery7|1540052833279|1540096295209|64879|1|1102
LdbcQuery8|1540052833279|1540096360088|64624|20|1105
LdbcQuery2|1540052833279|1540096424712|41123|20|1110
LdbcQuery8|1540052833279|1540096465836|62102|20|1110
LdbcQuery8|1540052833279|1540096527939|62092|20|1115
LdbcQuery4|1540052833279|1540096590031|17224|10|1116
LdbcQuery8|1540052833279|1540096607256|62357|20|1120
LdbcQuery11|1540052833279|1540096669613|586454|5|1122
LdbcQuery8|1540052833279|1540097256068|62358|20|1125
LdbcQuery8|1540052833279|1540097318427|61934|20|1130
LdbcQuery8|1540052833279|1540097380361|61844|20|1135
LdbcQuery7|1540052833279|1540097442206|27823|0|1140
LdbcQuery8|1540052833279|1540097470029|62504|20|1140
LdbcQuery11|1540052833279|1540097532534|587605|2|1144
LdbcQuery8|1540052833279|1540098120139|62192|20|1145
LdbcQuery2|1540052833279|1540098182332|41194|20|1147
LdbcQuery8|1540052833279|1540098223526|61769|20|1150
LdbcQuery4|1540052833279|1540098285295|17679|1|1152
LdbcQuery8|1540052833279|1540098302974|61742|20|1155
LdbcQuery8|1540052833279|1540098364716|62089|20|1160
LdbcQuery8|1540052833279|1540098426806|61967|20|1165
LdbcQuery11|1540052833279|1540098488774|583104|3|1166
LdbcQuery5|1540052833279|1540099071878|607699|20|1170
LdbcQuery8|1540052833279|1540099679578|62307|20|1170
LdbcQuery8|1540052833279|1540099741885|61801|20|1175
LdbcQuery7|1540052833279|1540099803687|58247|1|1178
LdbcQuery8|1540052833279|1540099861935|62487|20|1180
LdbcQuery2|1540052833279|1540099924422|46155|20|1184
LdbcQuery8|1540052833279|1540099970578|65600|20|1185
LdbcQuery11|1540052833279|1540100036178|596079|2|1188
LdbcQuery4|1540052833279|1540100632258|93179|10|1188
LdbcQuery8|1540052833279|1540100725438|62460|20|1190
LdbcQuery8|1540052833279|1540100787898|68533|20|1195
LdbcQuery8|1540052833279|1540100856432|64225|20|1200
LdbcQuery8|1540052833279|1540100920657|66283|20|1205
LdbcQuery11|1540052833279|1540100986941|597362|7|1210
LdbcQuery8|1540052833279|1540101584304|62157|20|1210
LdbcQuery8|1540052833279|1540101646461|62120|20|1215
LdbcQuery7|1540052833279|1540101708582|58597|2|1216
LdbcQuery8|1540052833279|1540101767180|62397|20|1220
LdbcQuery2|1540052833279|1540101829577|47861|20|1221
LdbcQuery4|1540052833279|1540101877439|33183|10|1224
LdbcQuery8|1540052833279|1540101910623|62934|20|1225
LdbcQuery8|1540052833279|1540101973558|62518|20|1230
LdbcQuery11|1540052833279|1540102036076|587066|0|1232
LdbcQuery8|1540052833279|1540102623143|62311|20|1235
LdbcQuery8|1540052833279|1540102685454|62011|20|1240
LdbcQuery8|1540052833279|1540102747466|68459|20|1245
LdbcQuery5|1540052833279|1540102815925|618753|20|1248
LdbcQuery8|1540052833279|1540103434679|62961|20|1250
LdbcQuery11|1540052833279|1540103497640|587128|1|1254
LdbcQuery7|1540052833279|1540104084769|58228|1|1254
LdbcQuery8|1540052833279|1540104142997|63439|20|1255
LdbcQuery2|1540052833279|1540104206437|41308|20|1258
LdbcQuery8|1540052833279|1540104247745|61907|20|1260
LdbcQuery4|1540052833279|1540104309652|12543|9|1260
LdbcQuery8|1540052833279|1540104322196|62154|20|1265
LdbcQuery8|1540052833279|1540104384350|61944|20|1270
LdbcQuery8|1540052833279|1540104446295|61805|20|1275
LdbcQuery11|1540052833279|1540104508101|589572|7|1276
LdbcQuery8|1540052833279|1540105097674|62519|20|1280
LdbcQuery8|1540052833279|1540105160193|61930|20|1285
LdbcQuery8|1540052833279|1540105222124|61951|20|1290
LdbcQuery7|1540052833279|1540105284076|21750|0|1292
LdbcQuery8|1540052833279|1540105305826|62140|20|1295
LdbcQuery2|1540052833279|1540105367967|41693|20|1295
LdbcQuery4|1540052833279|1540105409660|13258|3|1296
LdbcQuery11|1540052833279|1540105422919|588504|3|1298
LdbcQuery8|1540052833279|1540106011423|62672|20|1300
LdbcQuery6|1540052833279|1540106074096|607741|10|1302
LdbcQuery8|1540052833279|1540106681837|62385|20|1305
LdbcQuery8|1540052833279|1540106744222|63479|20|1310
LdbcQuery8|1540052833279|1540106807702|61920|20|1315
LdbcQuery11|1540052833279|1540106869622|587562|0|1320
LdbcQuery8|1540052833279|1540107457184|62318|20|1320
LdbcQuery8|1540052833279|1540107519503|61786|20|1325
LdbcQuery5|1540052833279|1540107581290|627465|20|1326
LdbcQuery8|1540052833279|1540108208755|62546|20|1330
LdbcQuery7|1540052833279|1540108271301|58229|1|1330
LdbcQuery4|1540052833279|1540108329531|14557|3|1332
LdbcQuery2|1540052833279|1540108344089|41503|20|1332
LdbcQuery8|1540052833279|1540108385592|62252|20|1335
LdbcQuery8|1540052833279|1540108447844|62014|20|1340
LdbcQuery11|1540052833279|1540108509859|588801|3|1342
LdbcQuery8|1540052833279|1540109098660|62552|20|1345
LdbcQuery8|1540052833279|1540109161213|62298|20|1350
LdbcQuery8|1540052833279|1540109223511|62441|20|1355
LdbcQuery8|1540052833279|1540109285952|62289|20|1360
LdbcQuery11|1540052833279|1540109348242|584233|1|1364
LdbcQuery8|1540052833279|1540109932475|62638|20|1365
LdbcQuery4|1540052833279|1540109995114|20289|10|1368
LdbcQuery7|1540052833279|1540110015403|58249|3|1368
LdbcQuery2|1540052833279|1540110073652|43804|20|1369
LdbcQuery8|1540052833279|1540110117457|68597|20|1370
LdbcQuery8|1540052833279|1540110186055|64406|20|1375
LdbcQuery8|1540052833279|1540110250462|64242|20|1380
LdbcQuery8|1540052833279|1540110314704|66679|20|1385
LdbcQuery11|1540052833279|1540110381384|592769|4|1386
LdbcQuery8|1540052833279|1540110974153|66578|20|1390
LdbcQuery8|1540052833279|1540111040732|69456|20|1395
LdbcQuery8|1540052833279|1540111110189|68209|20|1400
LdbcQuery4|1540052833279|1540111178398|19982|10|1404
LdbcQuery5|1540052833279|1540111198381|610938|1|1404
LdbcQuery8|1540052833279|1540111809319|63451|20|1405
LdbcQuery7|1540052833279|1540111872771|58383|1|1406
LdbcQuery2|1540052833279|1540111931154|42201|20|1406
LdbcQuery11|1540052833279|1540111973356|589010|2|1408
LdbcQuery8|1540052833279|1540112562367|62886|20|1410
LdbcQuery8|1540052833279|1540112625253|62391|20|1415
LdbcQuery8|1540052833279|1540112687645|62461|20|1420
LdbcQuery8|1540052833279|1540112750107|69349|20|1425
LdbcQuery11|1540052833279|1540112819457|607702|7|1430
LdbcQuery8|1540052833279|1540113427160|62919|20|1430
LdbcQuery8|1540052833279|1540113490079|62572|20|1435
LdbcQuery4|1540052833279|1540113552651|15134|10|1440
LdbcQuery8|1540052833279|1540113567786|62332|20|1440
LdbcQuery2|1540052833279|1540113630119|41449|20|1443
LdbcQuery7|1540052833279|1540113671569|61645|1|1444
LdbcQuery8|1540052833279|1540113733214|64808|20|1445
LdbcQuery8|1540052833279|1540113798023|62528|20|1450
LdbcQuery11|1540052833279|1540113860552|589172|0|1452
LdbcQuery8|1540052833279|1540114449725|63083|20|1455
LdbcQuery8|1540052833279|1540114512808|62408|20|1460
LdbcQuery8|1540052833279|1540114575216|62560|20|1465
LdbcQuery8|1540052833279|1540114637777|62437|20|1470
LdbcQuery11|1540052833279|1540114700215|589481|0|1474
LdbcQuery8|1540052833279|1540115289696|62504|20|1475
LdbcQuery4|1540052833279|1540115352201|56856|10|1476
LdbcQuery2|1540052833279|1540115409058|45381|20|1480
LdbcQuery8|1540052833279|1540115454439|66815|20|1480
LdbcQuery7|1540052833279|1540115521254|61608|20|1482
LdbcQuery5|1540052833279|1540115582863|617595|20|1482
LdbcQuery8|1540052833279|1540116200459|62510|20|1485
LdbcQuery8|1540052833279|1540116262969|61872|20|1490
LdbcQuery8|1540052833279|1540116324842|62170|20|1495
LdbcQuery11|1540052833279|1540116387012|585616|0|1496
LdbcQuery8|1540052833279|1540116972629|63017|20|1500
LdbcQuery8|1540052833279|1540117035646|62155|20|1505
LdbcQuery8|1540052833279|1540117097802|64367|20|1510
LdbcQuery4|1540052833279|1540117162169|15980|6|1512
LdbcQuery8|1540052833279|1540117178150|62396|20|1515
LdbcQuery2|1540052833279|1540117240547|41301|20|1517
LdbcQuery11|1540052833279|1540117281848|591098|2|1518
LdbcQuery8|1540052833279|1540117872947|62951|20|1520
LdbcQuery7|1540052833279|1540117935899|21744|0|1520
LdbcQuery8|1540052833279|1540117957644|62509|20|1525
LdbcQuery8|1540052833279|1540118020153|61994|20|1530
LdbcQuery8|1540052833279|1540118082147|61918|20|1535
LdbcQuery11|1540052833279|1540118144066|588244|0|1540
LdbcQuery8|1540052833279|1540118732311|69630|20|1540
LdbcQuery8|1540052833279|1540118801942|62774|20|1545
LdbcQuery4|1540052833279|1540118864716|11939|3|1548
LdbcQuery8|1540052833279|1540118876656|63014|20|1550
LdbcQuery2|1540052833279|1540118939670|42221|20|1554
LdbcQuery8|1540052833279|1540118981892|63197|20|1555
LdbcQuery7|1540052833279|1540119045090|22231|0|1558
LdbcQuery8|1540052833279|1540119067321|64898|20|1560
LdbcQuery5|1540052833279|1540119132219|609088|20|1560
LdbcQuery11|1540052833279|1540119741307|590169|1|1562
LdbcQuery8|1540052833279|1540120331477|63114|20|1565
LdbcQuery8|1540052833279|1540120394592|62299|20|1570
LdbcQuery8|1540052833279|1540120456891|62363|20|1575
LdbcQuery8|1540052833279|1540120519255|62763|20|1580
LdbcQuery9|1540052833279|1540120582018|820927|20|1581
LdbcQuery11|1540052833279|1540121402945|587856|0|1584
LdbcQuery4|1540052833279|1540121990802|17782|2|1584
LdbcQuery8|1540052833279|1540122008585|68893|20|1585
LdbcQuery8|1540052833279|1540122077478|63152|20|1590
LdbcQuery2|1540052833279|1540122140630|45334|20|1591
LdbcQuery8|1540052833279|1540122185965|63926|20|1595
LdbcQuery7|1540052833279|1540122249891|58556|1|1596
LdbcQuery8|1540052833279|1540122308448|64907|20|1600
LdbcQuery8|1540052833279|1540122373356|63311|20|1605
LdbcQuery11|1540052833279|1540122436667|592770|0|1606
LdbcQuery8|1540052833279|1540123029438|62769|20|1610
LdbcQuery8|1540052833279|1540123092207|62144|20|1615
LdbcQuery4|1540052833279|1540123154351|33942|10|1620
LdbcQuery8|1540052833279|1540123188293|62383|20|1620
LdbcQuery8|1540052833279|1540123250677|62409|20|1625
LdbcQuery11|1540052833279|1540123313086|592716|4|1628
LdbcQuery2|1540052833279|1540123905803|41804|20|1628
LdbcQuery8|1540052833279|1540123947607|61999|20|1630
LdbcQuery7|1540052833279|1540124009607|63502|20|1634
LdbcQuery8|1540052833279|1540124073109|65189|20|1635
LdbcQuery5|1540052833279|1540124138299|627216|20|1638
LdbcQuery8|1540052833279|1540124765515|62337|20|1640
LdbcQuery8|1540052833279|1540124827853|68656|20|1645
LdbcQuery11|1540052833279|1540124896509|606301|0|1650
LdbcQuery8|1540052833279|1540125502811|62333|20|1650
LdbcQuery8|1540052833279|1540125565144|62127|20|1655
LdbcQuery4|1540052833279|1540125627272|18763|8|1656
LdbcQuery8|1540052833279|1540125646035|62394|20|1660
LdbcQuery2|1540052833279|1540125708429|41625|20|1665
LdbcQuery8|1540052833279|1540125750055|61983|20|1665
LdbcQuery8|1540052833279|1540125812038|62355|20|1670
LdbcQuery11|1540052833279|1540125874393|587368|8|1672
LdbcQuery7|1540052833279|1540126461762|64262|20|1672
LdbcQuery8|1540052833279|1540126526025|64172|20|1675
LdbcQuery8|1540052833279|1540126590198|62016|20|1680
LdbcQuery8|1540052833279|1540126652215|62278|20|1685
LdbcQuery8|1540052833279|1540126714493|62250|20|1690
LdbcQuery4|1540052833279|1540126776743|31914|10|1692
LdbcQuery11|1540052833279|1540126808658|592473|9|1694
LdbcQuery8|1540052833279|1540127401131|62457|20|1695
LdbcQuery8|1540052833279|1540127463589|62133|20|1700
LdbcQuery2|1540052833279|1540127525723|41798|20|1702
LdbcQuery8|1540052833279|1540127567521|61920|20|1705
LdbcQuery7|1540052833279|1540127629442|58674|1|1710
LdbcQuery8|1540052833279|1540127688116|62539|20|1710
LdbcQuery8|1540052833279|1540127750656|62375|20|1715
LdbcQuery11|1540052833279|1540127813031|587282|1|1716
LdbcQuery5|1540052833279|1540128400314|625719|20|1716
