operation_type|scheduled_start_time|actual_start_time|execution_duration_MILLISECONDS|result_code|original_start_time
LdbcQuery13|1537004648571|1537004675879|7|1|4681030
LdbcQuery8|1537004648571|1537004675886|1|16|4681030
LdbcQuery14|1537004648718|1537004675888|31737|15|4828852
LdbcQuery8|1537004648817|1537004707626|3|20|4927400
LdbcQuery1|1537004649014|1537004707629|93|20|5124496
LdbcQuery8|1537004649063|1537004707723|2|20|5173770
LdbcQuery4|1537004649211|1537004707725|93|2|5321592
LdbcQuery11|1537004649310|1537004707819|2|0|5420140
LdbcQuery8|1537004649310|1537004707822|2|20|5420140
LdbcQuery2|1537004649359|1537004707824|51|20|5469414
LdbcQuery13|1537004649507|1537004707875|13|1|5617236
LdbcQuery7|1537004649507|1537004707889|398|20|5617236
LdbcQuery8|1537004649556|1537004708288|1|0|5666510
LdbcQuery10|1537004649803|1537004708289|1315|10|5912880
LdbcQuery8|1537004649803|1537004709605|1|10|5912880
LdbcQuery3|1537004649950|1537004709606|82|8|6060702
LdbcQuery8|1537004650049|1537004709689|1|15|6159250
LdbcQuery1|1537004650295|1537004709690|84|20|6405620
LdbcQuery8|1537004650295|1537004709776|1|20|6405620
LdbcQuery11|1537004650394|1537004709777|5|4|6504168
LdbcQuery12|1537004650394|1537004709783|213|4|6504168
LdbcQuery13|1537004650443|1537004709996|136|1|6553442
LdbcQuery8|1537004650542|1537004710133|1|4|6651990
LdbcQuery8|1537004650788|1537004710135|1|20|6898360
LdbcQuery4|1537004650985|1537004710136|107|4|7095456
LdbcQuery8|1537004651034|1537004710244|1|6|7144730
LdbcQuery14|1537004651133|1537004710246|31686|46|7243278
LdbcQuery2|1537004651182|1537004741933|69|20|7292552
LdbcQuery8|1537004651281|1537004742002|1|11|7391100
LdbcQuery7|1537004651379|1537004742004|392|20|7489648
LdbcQuery13|1537004651379|1537004742397|212|1|7489648
LdbcQuery11|1537004651478|1537004742609|7|10|7588196
LdbcQuery8|1537004651527|1537004742617|1|11|7637470
LdbcQuery5|1537004651576|1537004742618|1799|20|7686744
LdbcQuery1|1537004651576|1537004744418|89|20|7686744
LdbcQuery10|1537004651773|1537004744508|1007|10|7883840
LdbcQuery8|1537004651773|1537004745516|1|17|7883840
LdbcQuery8|1537004652020|1537004745518|1|6|8130210
LdbcQuery8|1537004652266|1537004745519|1|7|8376580
LdbcQuery13|1537004652315|1537004745521|8|1|8425854
LdbcQuery8|1537004652513|1537004745529|1|6|8622950
LdbcQuery11|1537004652562|1537004745530|5|8|8672224
LdbcQuery12|1537004652562|1537004745536|277|4|8672224
LdbcQuery4|1537004652759|1537004745814|48|0|8869320
LdbcQuery8|1537004652759|1537004745862|2|20|8869320
LdbcQuery1|1537004652857|1537004745865|93|20|8967868
LdbcQuery2|1537004653005|1537004745959|138|20|9115690
LdbcQuery8|1537004653005|1537004746097|1|4|9115690
LdbcQuery13|1537004653252|1537004746099|250|1|9362060
LdbcQuery7|1537004653252|1537004746350|379|20|9362060
LdbcQuery8|1537004653252|1537004746729|1|4|9362060
LdbcQuery8|1537004653498|1537004746730|1|5|9608430
LdbcQuery14|1537004653547|1537004746732|30149|2|9657704
LdbcQuery11|1537004653646|1537004776882|7|9|9756252
LdbcQuery10|1537004653744|1537004776889|502|10|9854800
LdbcQuery8|1537004653744|1537004777392|1|0|9854800
LdbcQuery8|1537004653991|1537004777393|1|8|10101170
LdbcQuery1|1537004654139|1537004777394|31|20|10248992
LdbcQuery13|1537004654188|1537004777426|205|1|10298266
